Date,Time,Temp (°C)  #9761922,Coupler Detached  #9761922,Coupler Attached  #9761922,Host Connected  #9761922,End Of File  #9761922
27/04/17,20:16:28,6.077,,,,
27/04/17,21:16:28,5.179,,,,
27/04/17,22:16:28,4.973,,,,
27/04/17,23:16:28,4.740,,,,
28/04/17,00:16:28,4.610,,,,
28/04/17,01:16:28,4.532,,,,
28/04/17,02:16:28,4.402,,,,
28/04/17,03:16:28,3.591,,,,
28/04/17,04:16:28,4.089,,,,
28/04/17,05:16:28,4.194,,,,
28/04/17,06:16:28,4.272,,,,
28/04/17,07:16:28,4.037,,,,
28/04/17,08:16:28,3.880,,,,
28/04/17,09:16:28,2.877,,,,
28/04/17,10:16:28,3.696,,,,
28/04/17,11:16:28,2.956,,,,
28/04/17,12:16:28,4.506,,,,
28/04/17,13:16:28,5.179,,,,
28/04/17,14:16:28,5.668,,,,
28/04/17,15:16:28,5.308,,,,
28/04/17,16:16:28,6.306,,,,
28/04/17,17:16:28,5.898,,,,
28/04/17,18:16:28,5.385,,,,
28/04/17,19:16:28,4.662,,,,
28/04/17,20:16:28,3.749,,,,
28/04/17,21:16:28,3.301,,,,
28/04/17,22:16:28,2.823,,,,
28/04/17,23:16:28,2.690,,,,
29/04/17,00:16:28,2.877,,,,
29/04/17,01:16:28,2.610,,,,
29/04/17,02:16:28,2.610,,,,
29/04/17,03:16:28,2.477,,,,
29/04/17,04:16:28,2.370,,,,
29/04/17,05:16:28,2.343,,,,
29/04/17,06:16:28,2.289,,,,
29/04/17,07:16:28,2.370,,,,
29/04/17,08:16:28,2.423,,,,
29/04/17,09:16:28,3.459,,,,
29/04/17,10:16:28,5.437,,,,
29/04/17,11:16:28,5.770,,,,
29/04/17,12:16:28,7.116,,,,
29/04/17,13:16:28,7.268,,,,
29/04/17,14:16:28,7.268,,,,
29/04/17,15:16:28,7.393,,,,
29/04/17,16:16:28,6.737,,,,
29/04/17,17:16:28,6.585,,,,
29/04/17,18:16:28,6.382,,,,
29/04/17,19:16:28,6.000,,,,
29/04/17,20:16:28,5.334,,,,
29/04/17,21:16:28,4.324,,,,
29/04/17,22:16:28,2.155,,,,
29/04/17,23:16:28,1.913,,,,
30/04/17,00:16:28,1.778,,,,
30/04/17,01:16:28,1.859,,,,
30/04/17,02:16:28,1.724,,,,
30/04/17,03:16:28,2.289,,,,
30/04/17,04:16:28,2.209,,,,
30/04/17,05:16:28,2.316,,,,
30/04/17,06:16:28,2.155,,,,
30/04/17,07:16:28,1.262,,,,
30/04/17,08:16:28,0.825,,,,
30/04/17,09:16:28,0.989,,,,
30/04/17,10:16:28,1.235,,,,
30/04/17,11:16:28,1.670,,,,
30/04/17,12:16:28,2.557,,,,
30/04/17,13:16:28,3.089,,,,
30/04/17,14:16:28,3.380,,,,
30/04/17,15:16:28,4.350,,,,
30/04/17,16:16:28,9.780,,,,
30/04/17,17:16:28,9.361,,,,
30/04/17,18:16:28,8.717,,,,
30/04/17,19:16:28,7.217,,,,
30/04/17,20:16:28,5.024,,,,
30/04/17,21:16:28,3.221,,,,
30/04/17,22:16:28,2.450,,,,
30/04/17,23:16:28,2.423,,,,
01/05/17,00:16:28,2.262,,,,
01/05/17,01:16:28,2.396,,,,
01/05/17,02:16:28,2.370,,,,
01/05/17,03:16:28,2.503,,,,
01/05/17,04:16:28,2.584,,,,
01/05/17,05:16:28,2.316,,,,
01/05/17,06:16:28,1.534,,,,
01/05/17,07:16:28,1.697,,,,
01/05/17,08:16:28,1.697,,,,
01/05/17,09:16:28,1.859,,,,
01/05/17,10:16:28,2.584,,,,
01/05/17,11:16:28,3.327,,,,
01/05/17,12:16:28,5.076,,,,
01/05/17,13:16:28,6.864,,,,
01/05/17,14:16:28,7.770,,,,
01/05/17,15:16:28,8.145,,,,
01/05/17,16:16:28,10.369,,,,
01/05/17,17:16:28,11.880,,,,
01/05/17,18:16:28,10.907,,,,
01/05/17,19:16:28,9.657,,,,
01/05/17,20:16:28,7.745,,,,
01/05/17,21:16:28,5.179,,,,
01/05/17,22:16:28,4.454,,,,
01/05/17,23:16:28,3.985,,,,
02/05/17,00:16:28,3.775,,,,
02/05/17,01:16:28,3.433,,,,
02/05/17,02:16:28,3.089,,,,
02/05/17,03:16:28,2.744,,,,
02/05/17,04:16:28,2.396,,,,
02/05/17,05:16:28,2.209,,,,
02/05/17,06:16:28,1.859,,,,
02/05/17,07:16:28,1.615,,,,
02/05/17,08:16:28,1.805,,,,
02/05/17,09:16:28,2.128,,,,
02/05/17,10:16:28,2.797,,,,
02/05/17,11:16:28,3.301,,,,
02/05/17,12:16:28,4.324,,,,
02/05/17,13:16:28,6.230,,,,
02/05/17,14:16:28,7.820,,,,
02/05/17,15:16:28,8.792,,,,
02/05/17,16:16:28,13.978,,,,
02/05/17,17:16:28,16.844,,,,
02/05/17,18:16:28,15.031,,,,
02/05/17,19:16:28,13.497,,,,
02/05/17,20:16:28,9.410,,,,
02/05/17,21:16:28,7.368,,,,
02/05/17,22:16:28,6.331,,,,
02/05/17,23:16:28,5.770,,,,
03/05/17,00:16:28,5.488,,,,
03/05/17,01:16:28,5.050,,,,
03/05/17,02:16:28,4.350,,,,
03/05/17,03:16:28,3.932,,,,
03/05/17,04:16:28,3.433,,,,
03/05/17,05:16:28,3.406,,,,
03/05/17,06:16:28,2.903,,,,
03/05/17,07:16:28,2.557,,,,
03/05/17,08:16:28,2.797,,,,
03/05/17,09:16:28,3.142,,,,
03/05/17,10:16:28,4.324,,,,
03/05/17,11:16:28,4.480,,,,
03/05/17,12:16:28,5.231,,,,
03/05/17,13:16:28,6.026,,,,
03/05/17,14:16:28,7.066,,,,
03/05/17,15:16:28,7.720,,,,
03/05/17,16:16:28,14.625,,,,
03/05/17,17:16:28,16.773,,,,
03/05/17,18:16:28,15.724,,,,
03/05/17,19:16:28,14.242,,,,
03/05/17,20:16:28,11.613,,,,
03/05/17,21:16:28,7.920,,,,
03/05/17,22:16:28,6.661,,,,
03/05/17,23:16:28,6.230,,,,
04/05/17,00:16:28,5.924,,,,
04/05/17,01:16:28,5.616,,,,
04/05/17,02:16:28,5.668,,,,
04/05/17,03:16:28,5.539,,,,
04/05/17,04:16:28,5.514,,,,
04/05/17,05:16:28,5.462,,,,
04/05/17,06:16:28,5.154,,,,
04/05/17,07:16:28,5.076,,,,
04/05/17,08:16:28,5.282,,,,
04/05/17,09:16:28,5.411,,,,
04/05/17,10:16:28,6.204,,,,
04/05/17,11:16:28,7.419,,,,
04/05/17,12:16:28,8.295,,,,
04/05/17,13:16:28,10.100,,,,
04/05/17,14:16:28,11.102,,,,
04/05/17,15:16:28,11.005,,,,
04/05/17,16:16:28,15.867,,,,
04/05/17,17:16:28,17.891,,,,
04/05/17,18:16:28,17.320,,,,
04/05/17,19:16:28,15.724,,,,
04/05/17,20:16:28,12.437,,,,
04/05/17,21:16:28,10.051,,,,
04/05/17,22:16:28,9.040,,,,
04/05/17,23:16:28,8.319,,,,
05/05/17,00:16:28,7.870,,,,
05/05/17,01:16:28,7.870,,,,
05/05/17,02:16:28,7.494,,,,
05/05/17,03:16:28,7.217,,,,
05/05/17,04:16:28,7.343,,,,
05/05/17,05:16:28,7.091,,,,
05/05/17,06:16:28,6.560,,,,
05/05/17,07:16:28,6.000,,,,
05/05/17,08:16:28,6.051,,,,
05/05/17,09:16:28,6.281,,,,
05/05/17,10:16:28,6.611,,,,
05/05/17,11:16:28,7.066,,,,
05/05/17,12:16:28,7.645,,,,
05/05/17,13:16:28,8.319,,,,
05/05/17,14:16:28,10.051,,,,
05/05/17,15:16:28,10.247,,,,
05/05/17,16:16:28,14.505,,,,
05/05/17,17:16:28,16.463,,,,
05/05/17,18:16:28,16.034,,,,
05/05/17,19:16:28,13.834,,,,
05/05/17,20:16:28,9.903,,,,
05/05/17,21:16:28,7.444,,,,
05/05/17,22:16:28,6.585,,,,
05/05/17,23:16:28,5.975,,,,
06/05/17,00:16:28,5.539,,,,
06/05/17,01:16:28,5.385,,,,
06/05/17,02:16:28,5.050,,,,
06/05/17,03:16:28,4.480,,,,
06/05/17,04:16:28,4.324,,,,
06/05/17,05:16:28,4.168,,,,
06/05/17,06:16:28,4.141,,,,
06/05/17,07:16:28,3.854,,,,
06/05/17,08:16:28,3.801,,,,
06/05/17,09:16:28,3.564,,,,
06/05/17,10:16:28,4.115,,,,
06/05/17,11:16:28,4.636,,,,
06/05/17,12:16:28,5.257,,,,
06/05/17,13:16:28,6.153,,,,
06/05/17,14:16:28,6.889,,,,
06/05/17,15:16:28,7.870,,,,
06/05/17,16:16:28,14.960,,,,
06/05/17,17:16:28,17.772,,,,
06/05/17,18:16:28,16.892,,,,
06/05/17,19:16:28,15.103,,,,
06/05/17,20:16:28,12.582,,,,
06/05/17,21:16:28,9.977,,,,
06/05/17,22:16:28,8.369,,,,
06/05/17,23:16:28,7.469,,,,
07/05/17,00:16:28,6.636,,,,
07/05/17,01:16:28,5.949,,,,
07/05/17,02:16:28,5.462,,,,
07/05/17,03:16:28,4.973,,,,
07/05/17,04:16:28,4.480,,,,
07/05/17,05:16:28,4.063,,,,
07/05/17,06:16:28,3.801,,,,
07/05/17,07:16:28,3.643,,,,
07/05/17,08:16:28,3.985,,,,
07/05/17,09:16:28,4.141,,,,
07/05/17,10:16:28,4.895,,,,
07/05/17,11:16:28,5.411,,,,
07/05/17,12:16:28,6.484,,,,
07/05/17,13:16:28,7.619,,,,
07/05/17,14:16:28,8.270,,,,
07/05/17,15:16:28,9.064,,,,
07/05/17,16:16:28,14.002,,,,
07/05/17,17:16:28,17.891,,,,
07/05/17,18:16:28,17.153,,,,
07/05/17,19:16:28,16.058,,,,
07/05/17,20:16:28,13.161,,,,
07/05/17,21:16:28,10.124,,,,
07/05/17,22:16:28,8.568,,,,
07/05/17,23:16:28,8.020,,,,
08/05/17,00:16:28,7.393,,,,
08/05/17,01:16:28,6.737,,,,
08/05/17,02:16:28,6.230,,,,
08/05/17,03:16:28,5.924,,,,
08/05/17,04:16:28,5.514,,,,
08/05/17,05:16:28,5.437,,,,
08/05/17,06:16:28,5.282,,,,
08/05/17,07:16:28,5.179,,,,
08/05/17,08:16:28,5.308,,,,
08/05/17,09:16:28,5.462,,,,
08/05/17,10:16:28,6.000,,,,
08/05/17,11:16:28,6.687,,,,
08/05/17,12:16:28,7.494,,,,
08/05/17,13:16:28,8.419,,,,
08/05/17,14:16:28,9.163,,,,
08/05/17,15:16:28,10.590,,,,
08/05/17,16:16:28,16.987,,,,
08/05/17,17:16:28,19.627,,,,
08/05/17,18:16:28,17.843,,,,
08/05/17,19:16:28,16.511,,,,
08/05/17,20:16:28,14.242,,,,
08/05/17,21:16:28,11.127,,,,
08/05/17,22:16:28,9.682,,,,
08/05/17,23:16:28,8.668,,,,
09/05/17,00:16:28,7.770,,,,
09/05/17,01:16:28,7.142,,,,
09/05/17,02:16:28,6.661,,,,
09/05/17,03:16:28,6.230,,,,
09/05/17,04:16:28,6.051,,,,
09/05/17,05:16:28,6.128,,,,
09/05/17,06:16:28,6.458,,,,
09/05/17,07:16:28,6.433,,,,
09/05/17,08:16:28,6.737,,,,
09/05/17,09:16:28,7.895,,,,
09/05/17,10:16:28,7.695,,,,
09/05/17,11:16:28,7.970,,,,
09/05/17,12:16:28,8.519,,,,
09/05/17,13:16:28,9.682,,,,
09/05/17,14:16:28,10.712,,,,
09/05/17,15:16:28,12.098,,,,
09/05/17,16:16:28,16.606,,,,
09/05/17,17:16:28,18.866,,,,
09/05/17,18:16:28,18.271,,,,
09/05/17,19:16:28,15.700,,,,
09/05/17,20:16:28,12.582,,,,
09/05/17,21:16:28,10.124,,,,
09/05/17,22:16:28,8.965,,,,
09/05/17,23:16:28,8.020,,,,
10/05/17,00:16:28,7.368,,,,
10/05/17,01:16:28,6.965,,,,
10/05/17,02:16:28,6.408,,,,
10/05/17,03:16:28,6.051,,,,
10/05/17,04:16:28,5.565,,,,
10/05/17,05:16:28,5.334,,,,
10/05/17,06:16:28,5.514,,,,
10/05/17,07:16:28,5.050,,,,
10/05/17,08:16:28,5.591,,,,
10/05/17,09:16:28,6.611,,,,
10/05/17,10:16:28,7.419,,,,
10/05/17,11:16:28,9.632,,,,
10/05/17,12:16:28,10.222,,,,
10/05/17,13:16:28,9.262,,,,
10/05/17,14:16:28,9.361,,,,
10/05/17,15:16:28,10.638,,,,
10/05/17,16:16:28,13.137,,,,
10/05/17,17:16:28,15.342,,,,
10/05/17,18:16:28,13.016,,,,
10/05/17,19:16:28,11.127,,,,
10/05/17,20:16:28,9.657,,,,
10/05/17,21:16:28,7.619,,,,
10/05/17,22:16:28,5.872,,,,
10/05/17,23:16:28,5.076,,,,
11/05/17,00:16:28,4.869,,,,
11/05/17,01:16:28,5.462,,,,
11/05/17,02:16:28,5.539,,,,
11/05/17,03:16:28,4.999,,,,
11/05/17,04:16:28,4.869,,,,
11/05/17,05:16:28,4.324,,,,
11/05/17,06:16:28,2.503,,,,
11/05/17,07:16:28,2.717,,,,
11/05/17,08:16:28,3.354,,,,
11/05/17,09:16:28,3.985,,,,
11/05/17,10:16:28,3.749,,,,
11/05/17,11:16:28,3.195,,,,
11/05/17,12:16:28,3.880,,,,
11/05/17,13:16:28,5.050,,,,
11/05/17,14:16:28,6.737,,,,
11/05/17,15:16:28,8.369,,,,
11/05/17,16:16:28,9.435,,,,
11/05/17,17:16:28,7.745,,,,
11/05/17,18:16:28,6.940,,,,
11/05/17,19:16:28,6.611,,,,
11/05/17,20:16:28,5.565,,,,
11/05/17,21:16:28,3.932,,,,
11/05/17,22:16:28,3.538,,,,
11/05/17,23:16:28,3.564,,,,
12/05/17,00:16:28,3.301,,,,
12/05/17,01:16:28,3.643,,,,
12/05/17,02:16:28,3.775,,,,
12/05/17,03:16:28,3.116,,,,
12/05/17,04:16:28,2.450,,,,
12/05/17,05:16:28,1.967,,,,
12/05/17,06:16:28,2.101,,,,
12/05/17,07:16:28,2.155,,,,
12/05/17,08:16:28,2.770,,,,
12/05/17,09:16:28,3.985,,,,
12/05/17,10:16:28,5.024,,,,
12/05/17,11:16:28,6.839,,,,
12/05/17,12:16:28,6.408,,,,
12/05/17,13:16:28,8.070,,,,
12/05/17,14:16:28,8.120,,,,
12/05/17,15:16:28,9.114,,,,
12/05/17,16:16:28,11.759,,,,
12/05/17,17:16:28,14.146,,,,
12/05/17,18:16:28,13.137,,,,
12/05/17,19:16:28,11.492,,,,
12/05/17,20:16:28,8.866,,,,
12/05/17,21:16:28,7.820,,,,
12/05/17,22:16:28,7.142,,,,
12/05/17,23:16:28,6.357,,,,
13/05/17,00:16:28,5.179,,,,
13/05/17,01:16:28,4.766,,,,
13/05/17,02:16:28,4.141,,,,
13/05/17,03:16:28,3.775,,,,
13/05/17,04:16:28,3.617,,,,
13/05/17,05:16:28,3.116,,,,
13/05/17,06:16:28,2.584,,,,
13/05/17,07:16:28,2.182,,,,
13/05/17,08:16:28,2.182,,,,
13/05/17,09:16:28,2.557,,,,
13/05/17,10:16:28,3.221,,,,
13/05/17,11:16:28,3.906,,,,
13/05/17,12:16:28,5.024,,,,
13/05/17,13:16:28,8.319,,,,
13/05/17,14:16:28,8.916,,,,
13/05/17,15:16:28,8.618,,,,
13/05/17,16:16:28,9.805,,,,
13/05/17,17:16:28,9.139,,,,
13/05/17,18:16:28,11.977,,,,
13/05/17,19:16:28,10.001,,,,
13/05/17,20:16:28,8.593,,,,
13/05/17,21:16:28,6.990,,,,
13/05/17,22:16:28,5.898,,,,
13/05/17,23:16:28,4.973,,,,
14/05/17,00:16:28,4.428,,,,
14/05/17,01:16:28,3.932,,,,
14/05/17,02:16:28,4.037,,,,
14/05/17,03:16:28,3.433,,,,
14/05/17,04:16:28,2.850,,,,
14/05/17,05:16:28,2.610,,,,
14/05/17,06:16:28,2.423,,,,
14/05/17,07:16:28,2.155,,,,
14/05/17,08:16:28,2.262,,,,
14/05/17,09:16:28,2.637,,,,
14/05/17,10:16:28,3.696,,,,
14/05/17,11:16:28,4.714,,,,
14/05/17,12:16:28,5.898,,,,
14/05/17,13:16:28,8.668,,,,
14/05/17,14:16:28,9.829,,,,
14/05/17,15:16:28,10.858,,,,
14/05/17,16:16:28,17.249,,,,
14/05/17,17:16:28,14.218,,,,
14/05/17,18:16:28,12.582,,,,
14/05/17,19:16:28,12.727,,,,
14/05/17,20:16:28,10.443,,,,
14/05/17,21:16:28,7.820,,,,
14/05/17,22:16:28,6.813,,,,
14/05/17,23:16:28,5.949,,,,
15/05/17,00:16:28,5.770,,,,
15/05/17,01:16:28,5.334,,,,
15/05/17,02:16:28,5.102,,,,
15/05/17,03:16:28,4.869,,,,
15/05/17,04:16:28,4.636,,,,
15/05/17,05:16:28,4.324,,,,
15/05/17,06:16:28,3.880,,,,
15/05/17,07:16:28,3.722,,,,
15/05/17,08:16:28,3.854,,,,
15/05/17,09:16:28,4.194,,,,
15/05/17,10:16:28,5.179,,,,
15/05/17,11:16:28,5.924,,,,
15/05/17,12:16:28,6.737,,,,
15/05/17,13:16:28,7.795,,,,
15/05/17,14:16:28,9.089,,,,
15/05/17,15:16:28,10.932,,,,
15/05/17,16:16:28,16.582,,,,
15/05/17,17:16:28,19.175,,,,
15/05/17,18:16:28,17.962,,,,
15/05/17,19:16:28,16.129,,,,
15/05/17,20:16:28,12.606,,,,
15/05/17,21:16:28,10.663,,,,
15/05/17,22:16:28,9.632,,,,
15/05/17,23:16:28,8.866,,,,
16/05/17,00:16:28,8.767,,,,
16/05/17,01:16:28,8.070,,,,
16/05/17,02:16:28,7.494,,,,
16/05/17,03:16:28,7.116,,,,
16/05/17,04:16:28,6.889,,,,
16/05/17,05:16:28,6.408,,,,
16/05/17,06:16:28,6.128,,,,
16/05/17,07:16:28,5.821,,,,
16/05/17,08:16:28,6.102,,,,
16/05/17,09:16:28,6.813,,,,
16/05/17,10:16:28,7.469,,,,
16/05/17,11:16:28,8.270,,,,
16/05/17,12:16:28,10.443,,,,
16/05/17,13:16:28,11.516,,,,
16/05/17,14:16:28,12.534,,,,
16/05/17,15:16:28,13.401,,,,
16/05/17,16:16:28,17.296,,,,
16/05/17,17:16:28,17.463,,,,
16/05/17,18:16:28,16.368,,,,
16/05/17,19:16:28,16.439,,,,
16/05/17,20:16:28,14.409,,,,
16/05/17,21:16:28,11.759,,,,
16/05/17,22:16:28,10.247,,,,
16/05/17,23:16:28,9.460,,,,
17/05/17,00:16:28,8.841,,,,
17/05/17,01:16:28,8.295,,,,
17/05/17,02:16:28,7.870,,,,
17/05/17,03:16:28,7.519,,,,
17/05/17,04:16:28,7.217,,,,
17/05/17,05:16:28,6.965,,,,
17/05/17,06:16:28,6.864,,,,
17/05/17,07:16:28,7.091,,,,
17/05/17,08:16:28,7.444,,,,
17/05/17,09:16:28,8.319,,,,
17/05/17,10:16:28,9.977,,,,
17/05/17,11:16:28,11.492,,,,
17/05/17,12:16:28,11.005,,,,
17/05/17,13:16:28,10.638,,,,
17/05/17,14:16:28,11.200,,,,
17/05/17,15:16:28,12.582,,,,
17/05/17,16:16:28,19.080,,,,
17/05/17,17:16:28,19.365,,,,
17/05/17,18:16:28,19.698,,,,
17/05/17,19:16:28,17.034,,,,
17/05/17,20:16:28,14.649,,,,
17/05/17,21:16:28,12.268,,,,
17/05/17,22:16:28,10.614,,,,
17/05/17,23:16:28,9.509,,,,
18/05/17,00:16:28,8.817,,,,
18/05/17,01:16:28,8.344,,,,
18/05/17,02:16:28,7.895,,,,
18/05/17,03:16:28,7.519,,,,
18/05/17,04:16:28,7.343,,,,
18/05/17,05:16:28,7.015,,,,
18/05/17,06:16:28,6.788,,,,
18/05/17,07:16:28,6.661,,,,
18/05/17,08:16:28,6.585,,,,
18/05/17,09:16:28,6.889,,,,
18/05/17,10:16:28,7.544,,,,
18/05/17,11:16:28,7.995,,,,
18/05/17,12:16:28,8.494,,,,
18/05/17,13:16:28,8.965,,,,
18/05/17,14:16:28,9.139,,,,
18/05/17,15:16:28,9.485,,,,
18/05/17,16:16:28,14.840,,,,
18/05/17,17:16:28,15.485,,,,
18/05/17,18:16:28,15.342,,,,
18/05/17,19:16:28,13.858,,,,
18/05/17,20:16:28,11.613,,,,
18/05/17,21:16:28,9.139,,,,
18/05/17,22:16:28,7.870,,,,
18/05/17,23:16:28,7.142,,,,
19/05/17,00:16:28,6.788,,,,
19/05/17,01:16:28,6.712,,,,
19/05/17,02:16:28,6.331,,,,
19/05/17,03:16:28,5.924,,,,
19/05/17,04:16:28,5.488,,,,
19/05/17,05:16:28,5.076,,,,
19/05/17,06:16:28,4.740,,,,
19/05/17,07:16:28,4.428,,,,
19/05/17,08:16:28,4.532,,,,
19/05/17,09:16:28,4.818,,,,
19/05/17,10:16:28,5.385,,,,
19/05/17,11:16:28,6.000,,,,
19/05/17,12:16:28,6.889,,,,
19/05/17,13:16:28,7.945,,,,
19/05/17,14:16:28,8.494,,,,
19/05/17,15:16:28,9.410,,,,
19/05/17,16:16:28,17.772,,,,
19/05/17,17:16:28,20.507,,,,
19/05/17,18:16:28,20.031,,,,
19/05/17,19:16:28,17.772,,,,
19/05/17,20:16:28,14.816,,,,
19/05/17,21:16:28,11.273,,,,
19/05/17,22:16:28,9.534,,,,
19/05/17,23:16:28,8.841,,,,
20/05/17,00:16:28,8.145,,,,
