"Título de trazado: Px-1"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761922, SEN S/N: 9761922)","Acoplador separado (LGR S/N: 9761922)","Acoplador adjunto (LGR S/N: 9761922)","Host conectado (LGR S/N: 9761922)","Final de archivo (LGR S/N: 9761922)"
2872,18/08/17,19:16:28,28.866,,,,
2873,18/08/17,20:16:28,25.453,,,,
2874,18/08/17,21:16:28,20.984,,,,
2875,18/08/17,22:16:28,19.103,,,,
2876,18/08/17,23:16:28,17.748,,,,
2877,19/08/17,00:16:28,16.868,,,,
2878,19/08/17,01:16:28,16.463,,,,
2879,19/08/17,02:16:28,16.034,,,,
2880,19/08/17,03:16:28,15.796,,,,
2881,19/08/17,04:16:28,15.509,,,,
2882,19/08/17,05:16:28,14.960,,,,
2883,19/08/17,06:16:28,14.409,,,,
2884,19/08/17,07:16:28,14.074,,,,
2885,19/08/17,08:16:28,13.810,,,,
2886,19/08/17,09:16:28,13.978,,,,
2887,19/08/17,10:16:28,14.577,,,,
2888,19/08/17,11:16:28,15.986,,,,
2889,19/08/17,12:16:28,17.772,,,,
2890,19/08/17,13:16:28,18.580,,,,
2891,19/08/17,14:16:28,19.912,,,,
2892,19/08/17,15:16:28,21.103,,,,
2893,19/08/17,16:16:28,25.987,,,,
2894,19/08/17,17:16:28,32.021,,,,
2895,19/08/17,18:16:28,31.484,,,,
2896,19/08/17,19:16:28,29.340,,,,
2897,19/08/17,20:16:28,25.234,,,,
2898,19/08/17,21:16:28,20.936,,,,
2899,19/08/17,22:16:28,19.103,,,,
2900,19/08/17,23:16:28,17.986,,,,
2901,20/08/17,00:16:28,17.201,,,,
2902,20/08/17,01:16:28,16.630,,,,
2903,20/08/17,02:16:28,16.272,,,,
2904,20/08/17,03:16:28,15.843,,,,
2905,20/08/17,04:16:28,15.557,,,,
2906,20/08/17,05:16:28,15.199,,,,
2907,20/08/17,06:16:28,14.840,,,,
2908,20/08/17,07:16:28,14.433,,,,
2909,20/08/17,08:16:28,14.601,,,,
2910,20/08/17,09:16:28,14.960,,,,
2911,20/08/17,10:16:28,15.915,,,,
2912,20/08/17,11:16:28,17.153,,,,
2913,20/08/17,12:16:28,17.843,,,,
2914,20/08/17,13:16:28,18.794,,,,
2915,20/08/17,14:16:28,19.984,,,,
2916,20/08/17,15:16:28,21.008,,,,
2917,20/08/17,16:16:28,26.182,,,,
2918,20/08/17,17:16:28,32.768,,,,
2919,20/08/17,18:16:28,31.663,,,,
2920,20/08/17,19:16:28,29.115,,,,
2921,20/08/17,20:16:28,24.871,,,,
2922,20/08/17,21:16:28,21.199,,,,
2923,20/08/17,22:16:28,19.627,,,,
2924,20/08/17,23:16:28,18.652,,,,
2925,21/08/17,00:16:28,17.796,,,,
2926,21/08/17,01:16:28,17.082,,,,
2927,21/08/17,02:16:28,16.582,,,,
2928,21/08/17,03:16:28,16.225,,,,
2929,21/08/17,04:16:28,15.986,,,,
2930,21/08/17,05:16:28,15.724,,,,
2931,21/08/17,06:16:28,15.366,,,,
2932,21/08/17,07:16:28,15.031,,,,
2933,21/08/17,08:16:28,14.912,,,,
2934,21/08/17,09:16:28,15.175,,,,
2935,21/08/17,10:16:28,15.796,,,,
2936,21/08/17,11:16:28,16.701,,,,
2937,21/08/17,12:16:28,17.368,,,,
2938,21/08/17,13:16:28,18.723,,,,
2939,21/08/17,14:16:28,19.508,,,,
2940,21/08/17,15:16:28,20.388,,,,
2941,21/08/17,16:16:28,24.532,,,,
2942,21/08/17,17:16:28,31.459,,,,
2943,21/08/17,18:16:28,31.382,,,,
2944,21/08/17,19:16:28,28.990,,,,
2945,21/08/17,20:16:28,24.460,,,,
2946,21/08/17,21:16:28,20.507,,,,
2947,21/08/17,22:16:28,18.985,,,,
2948,21/08/17,23:16:28,17.653,,,,
2949,22/08/17,00:16:28,16.534,,,,
2950,22/08/17,01:16:28,15.915,,,,
2951,22/08/17,02:16:28,15.270,,,,
2952,22/08/17,03:16:28,14.864,,,,
2953,22/08/17,04:16:28,14.768,,,,
2954,22/08/17,05:16:28,14.074,,,,
2955,22/08/17,06:16:28,13.690,,,,
2956,22/08/17,07:16:28,13.353,,,,
2957,22/08/17,08:16:28,13.016,,,,
2958,22/08/17,09:16:28,13.401,,,,
2959,22/08/17,10:16:28,14.433,,,,
2960,22/08/17,11:16:28,15.819,,,,
2961,22/08/17,12:16:28,17.106,,,,
2962,22/08/17,13:16:28,18.081,,,,
2963,22/08/17,14:16:28,19.080,,,,
2964,22/08/17,15:16:28,20.031,,,,
2965,22/08/17,16:16:28,24.388,,,,
2966,22/08/17,17:16:28,30.621,,,,
2967,22/08/17,18:16:28,29.840,,,,
2968,22/08/17,19:16:28,27.554,,,,
2969,22/08/17,20:16:28,24.026,,,,
2970,22/08/17,21:16:28,20.079,,,,
2971,22/08/17,22:16:28,18.319,,,,
2972,22/08/17,23:16:28,17.463,,,,
2973,23/08/17,00:16:28,16.654,,,,
2974,23/08/17,01:16:28,16.225,,,,
2975,23/08/17,02:16:28,15.676,,,,
2976,23/08/17,03:16:28,15.294,,,,
2977,23/08/17,04:16:28,15.127,,,,
2978,23/08/17,05:16:28,14.816,,,,
2979,23/08/17,06:16:28,14.505,,,,
2980,23/08/17,07:16:28,14.170,,,,
2981,23/08/17,08:16:28,14.098,,,,
2982,23/08/17,09:16:28,14.361,,,,
2983,23/08/17,10:16:28,14.912,,,,
2984,23/08/17,11:16:28,16.153,,,,
2985,23/08/17,12:16:28,17.368,,,,
2986,23/08/17,13:16:28,18.343,,,,
2987,23/08/17,14:16:28,19.484,,,,
2988,23/08/17,15:16:28,21.724,,,,
2989,23/08/17,16:16:28,25.113,,,,
2990,23/08/17,17:16:28,24.484,,,,
2991,23/08/17,18:16:28,24.050,,,,
2992,23/08/17,19:16:28,25.574,,,,
2993,23/08/17,20:16:28,22.345,,,,
2994,23/08/17,21:16:28,19.008,,,,
2995,23/08/17,22:16:28,17.677,,,,
2996,23/08/17,23:16:28,16.796,,,,
2997,24/08/17,00:16:28,15.986,,,,
2998,24/08/17,01:16:28,15.700,,,,
2999,24/08/17,02:16:28,15.342,,,,
3000,24/08/17,03:16:28,14.816,,,,
3001,24/08/17,04:16:28,14.385,,,,
3002,24/08/17,05:16:28,13.930,,,,
3003,24/08/17,06:16:28,13.497,,,,
3004,24/08/17,07:16:28,13.112,,,,
3005,24/08/17,08:16:28,12.437,,,,
3006,24/08/17,09:16:28,12.630,,,,
3007,24/08/17,10:16:28,13.473,,,,
3008,24/08/17,11:16:28,14.768,,,,
3009,24/08/17,12:16:28,16.558,,,,
3010,24/08/17,13:16:28,17.653,,,,
3011,24/08/17,14:16:28,18.937,,,,
3012,24/08/17,15:16:28,20.507,,,,
3013,24/08/17,16:16:28,25.550,,,,
3014,24/08/17,17:16:28,30.369,,,,
3015,24/08/17,18:16:28,29.414,,,,
3016,24/08/17,19:16:28,26.744,,,,
3017,24/08/17,20:16:28,22.321,,,,
3018,24/08/17,21:16:28,19.365,,,,
3019,24/08/17,22:16:28,17.891,,,,
3020,24/08/17,23:16:28,16.939,,,,
3021,25/08/17,00:16:28,16.272,,,,
3022,25/08/17,01:16:28,15.939,,,,
3023,25/08/17,02:16:28,16.296,,,,
3024,25/08/17,03:16:28,15.557,,,,
3025,25/08/17,04:16:28,15.055,,,,
3026,25/08/17,05:16:28,14.768,,,,
3027,25/08/17,06:16:28,14.553,,,,
3028,25/08/17,07:16:28,14.122,,,,
3029,25/08/17,08:16:28,14.170,,,,
3030,25/08/17,09:16:28,14.577,,,,
3031,25/08/17,10:16:28,15.175,,,,
3032,25/08/17,11:16:28,17.320,,,,
3033,25/08/17,12:16:28,19.246,,,,
3034,25/08/17,13:16:28,20.246,,,,
3035,25/08/17,14:16:28,20.269,,,,
3036,25/08/17,15:16:28,20.698,,,,
3037,25/08/17,16:16:28,19.365,,,,
3038,25/08/17,17:16:28,18.438,,,,
3039,25/08/17,18:16:28,21.127,,,,
3040,25/08/17,19:16:28,20.531,,,,
3041,25/08/17,20:16:28,19.341,,,,
3042,25/08/17,21:16:28,17.011,,,,
3043,25/08/17,22:16:28,15.796,,,,
3044,25/08/17,23:16:28,15.031,,,,
3045,26/08/17,00:16:28,14.888,,,,
3046,26/08/17,01:16:28,15.605,,,,
3047,26/08/17,02:16:28,15.366,,,,
3048,26/08/17,03:16:28,15.127,,,,
3049,26/08/17,04:16:28,15.175,,,,
3050,26/08/17,05:16:28,15.151,,,,
3051,26/08/17,06:16:28,14.050,,,,
3052,26/08/17,07:16:28,13.449,,,,
3053,26/08/17,08:16:28,13.137,,,,
3054,26/08/17,09:16:28,14.266,,,,
3055,26/08/17,10:16:28,14.888,,,,
3056,26/08/17,11:16:28,15.652,,,,
3057,26/08/17,12:16:28,16.915,,,,
3058,26/08/17,13:16:28,19.222,,,,
3059,26/08/17,14:16:28,21.437,,,,
3060,26/08/17,15:16:28,23.376,,,,
3061,26/08/17,16:16:28,24.557,,,,
3062,26/08/17,17:16:28,27.924,,,,
3063,26/08/17,18:16:28,25.695,,,,
3064,26/08/17,19:16:28,25.137,,,,
3065,26/08/17,20:16:28,21.199,,,,
3066,26/08/17,21:16:28,18.366,,,,
3067,26/08/17,22:16:28,17.058,,,,
3068,26/08/17,23:16:28,16.225,,,,
3069,27/08/17,00:16:28,15.796,,,,
3070,27/08/17,01:16:28,15.796,,,,
3071,27/08/17,02:16:28,14.984,,,,
3072,27/08/17,03:16:28,14.792,,,,
3073,27/08/17,04:16:28,14.529,,,,
3074,27/08/17,05:16:28,14.361,,,,
3075,27/08/17,06:16:28,14.433,,,,
3076,27/08/17,07:16:28,14.457,,,,
3077,27/08/17,08:16:28,14.481,,,,
3078,27/08/17,09:16:28,14.314,,,,
3079,27/08/17,10:16:28,15.223,,,,
3080,27/08/17,11:16:28,17.891,,,,
3081,27/08/17,12:16:28,19.793,,,,
3082,27/08/17,13:16:28,20.746,,,,
3083,27/08/17,14:16:28,20.841,,,,
3084,27/08/17,15:16:28,20.579,,,,
3085,27/08/17,16:16:28,21.676,,,,
3086,27/08/17,17:16:28,21.342,,,,
3087,27/08/17,18:16:28,19.222,,,,
3088,27/08/17,19:16:28,19.389,,,,
3089,27/08/17,20:16:28,18.319,,,,
3090,27/08/17,21:16:28,15.843,,,,
3091,27/08/17,22:16:28,14.840,,,,
3092,27/08/17,23:16:28,14.792,,,,
3093,28/08/17,00:16:28,14.936,,,,
3094,28/08/17,01:16:28,14.337,,,,
3095,28/08/17,02:16:28,14.314,,,,
3096,28/08/17,03:16:28,13.305,,,,
3097,28/08/17,04:16:28,12.364,,,,
3098,28/08/17,05:16:28,11.734,,,,
3099,28/08/17,06:16:28,11.759,,,,
3100,28/08/17,07:16:28,11.248,,,,
3101,28/08/17,08:16:28,11.200,,,,
3102,28/08/17,09:16:28,11.516,,,,
3103,28/08/17,10:16:28,11.540,,,,
3104,28/08/17,11:16:28,11.807,,,,
3105,28/08/17,12:16:28,13.329,,,,
3106,28/08/17,13:16:28,11.953,,,,
3107,28/08/17,14:16:28,12.389,,,,
3108,28/08/17,15:16:28,11.759,,,,
3109,28/08/17,16:16:28,11.662,,,,
3110,28/08/17,17:16:28,11.783,,,,
3111,28/08/17,18:16:28,11.856,,,,
3112,28/08/17,19:16:28,11.467,,,,
3113,28/08/17,20:16:28,11.419,,,,
3114,28/08/17,21:16:28,10.907,,,,
3115,28/08/17,22:16:28,8.742,,,,
3116,28/08/17,23:16:28,9.706,,,,
3117,29/08/17,00:16:28,10.124,,,,
3118,29/08/17,01:16:28,10.100,,,,
3119,29/08/17,02:16:28,9.952,,,,
3120,29/08/17,03:16:28,9.657,,,,
3121,29/08/17,04:16:28,8.095,,,,
3122,29/08/17,05:16:28,7.041,,,,
3123,29/08/17,06:16:28,6.382,,,,
3124,29/08/17,07:16:28,6.230,,,,
3125,29/08/17,08:16:28,6.458,,,,
3126,29/08/17,09:16:28,6.990,,,,
3127,29/08/17,10:16:28,7.293,,,,
3128,29/08/17,11:16:28,8.170,,,,
3129,29/08/17,12:16:28,8.693,,,,
3130,29/08/17,13:16:28,9.756,,,,
3131,29/08/17,14:16:28,10.785,,,,
3132,29/08/17,15:16:28,12.727,,,,
3133,29/08/17,16:16:28,12.654,,,,
3134,29/08/17,17:16:28,11.394,,,,
3135,29/08/17,18:16:28,10.492,,,,
3136,29/08/17,19:16:28,10.858,,,,
3137,29/08/17,20:16:28,10.712,,,,
3138,29/08/17,21:16:28,10.271,,,,
3139,29/08/17,22:16:28,9.952,,,,
3140,29/08/17,23:16:28,9.534,,,,
3141,30/08/17,00:16:28,8.693,,,,
3142,30/08/17,01:16:28,8.469,,,,
3143,30/08/17,02:16:28,8.618,,,,
3144,30/08/17,03:16:28,8.792,,,,
3145,30/08/17,04:16:28,8.618,,,,
3146,30/08/17,05:16:28,8.519,,,,
3147,30/08/17,06:16:28,8.568,,,,
3148,30/08/17,07:16:28,8.717,,,,
3149,30/08/17,08:16:28,8.916,,,,
3150,30/08/17,09:16:28,9.040,,,,
3151,30/08/17,10:16:28,9.312,,,,
3152,30/08/17,11:16:28,9.361,,,,
3153,30/08/17,12:16:28,9.089,,,,
3154,30/08/17,13:16:28,9.139,,,,
3155,30/08/17,14:16:28,9.435,,,,
3156,30/08/17,15:16:28,10.687,,,,
3157,30/08/17,16:16:28,10.761,,,,
3158,30/08/17,17:16:28,11.053,,,,
3159,30/08/17,18:16:28,10.320,,,,
3160,30/08/17,19:16:28,10.907,,,,
3161,30/08/17,20:16:28,10.516,,,,
3162,30/08/17,21:16:28,9.336,,,,
3163,30/08/17,22:16:28,9.336,,,,
3164,30/08/17,23:16:28,9.509,,,,
3165,31/08/17,00:16:28,9.460,,,,
3166,31/08/17,01:16:28,9.608,,,,
3167,31/08/17,02:16:28,9.213,,,,
3168,31/08/17,03:16:28,9.657,,,,
3169,31/08/17,04:16:28,9.682,,,,
3170,31/08/17,05:16:28,8.817,,,,
3171,31/08/17,06:16:28,9.089,,,,
3172,31/08/17,07:16:28,8.866,,,,
3173,31/08/17,08:16:28,8.916,,,,
3174,31/08/17,09:16:28,8.767,,,,
3175,31/08/17,10:16:28,9.139,,,,
3176,31/08/17,11:16:28,9.731,,,,
3177,31/08/17,12:16:28,10.590,,,,
3178,31/08/17,13:16:28,11.370,,,,
3179,31/08/17,14:16:28,12.727,,,,
3180,31/08/17,15:16:28,13.112,,,,
3181,31/08/17,16:16:28,13.209,,,,
3182,31/08/17,17:16:28,14.792,,,,
3183,31/08/17,18:16:28,16.058,,,,
3184,31/08/17,19:16:28,13.209,,,,
3185,31/08/17,20:16:28,12.751,,,,
3186,31/08/17,21:16:28,11.613,,,,
3187,31/08/17,22:16:28,10.369,,,,
3188,31/08/17,23:16:28,10.100,,,,
3189,01/09/17,00:16:28,9.903,,,,
3190,01/09/17,01:16:28,9.756,,,,
3191,01/09/17,02:16:28,9.410,,,,
3192,01/09/17,03:16:28,9.089,,,,
3193,01/09/17,04:16:28,8.841,,,,
3194,01/09/17,05:16:28,8.593,,,,
3195,01/09/17,06:16:28,8.344,,,,
3196,01/09/17,07:16:28,8.195,,,,
3197,01/09/17,08:16:28,8.170,,,,
3198,01/09/17,09:16:28,8.369,,,,
3199,01/09/17,10:16:28,8.916,,,,
3200,01/09/17,11:16:28,9.509,,,,
3201,01/09/17,12:16:28,10.075,,,,
3202,01/09/17,13:16:28,11.394,,,,
3203,01/09/17,14:16:28,12.340,,,,
3204,01/09/17,15:16:28,13.714,,,,
3205,01/09/17,16:16:28,15.438,,,,
3206,01/09/17,17:16:28,17.344,,,,
3207,01/09/17,18:16:28,15.796,,,,
3208,01/09/17,19:16:28,14.840,,,,
3209,01/09/17,20:16:28,12.364,,,,
3210,01/09/17,21:16:28,11.637,,,,
3211,01/09/17,22:16:28,10.907,,,,
3212,01/09/17,23:16:28,10.638,,,,
3213,02/09/17,00:16:28,10.247,,,,
3214,02/09/17,01:16:28,9.952,,,,
3215,02/09/17,02:16:28,9.756,,,,
3216,02/09/17,03:16:28,8.891,,,,
3217,02/09/17,04:16:28,9.238,,,,
3218,02/09/17,05:16:28,9.213,,,,
3219,02/09/17,06:16:28,9.064,,,,
3220,02/09/17,07:16:28,8.866,,,,
3221,02/09/17,08:16:28,8.742,,,,
3222,02/09/17,09:16:28,9.015,,,,
3223,02/09/17,10:16:28,9.608,,,,
3224,02/09/17,11:16:28,10.198,,,,
3225,02/09/17,12:16:28,11.029,,,,
3226,02/09/17,13:16:28,12.122,,,,
3227,02/09/17,14:16:28,14.026,,,,
3228,02/09/17,15:16:28,15.199,,,,
3229,02/09/17,16:16:28,17.582,,,,
3230,02/09/17,17:16:28,18.723,,,,
3231,02/09/17,18:16:28,16.582,,,,
3232,02/09/17,19:16:28,15.247,,,,
3233,02/09/17,20:16:28,14.194,,,,
3234,02/09/17,21:16:28,13.642,,,,
3235,02/09/17,22:16:28,13.401,,,,
3236,02/09/17,23:16:28,11.662,,,,
3237,03/09/17,00:16:28,11.127,,,,
3238,03/09/17,01:16:28,10.638,,,,
3239,03/09/17,02:16:28,10.345,,,,
3240,03/09/17,03:16:28,9.977,,,,
3241,03/09/17,04:16:28,9.682,,,,
3242,03/09/17,05:16:28,9.410,,,,
3243,03/09/17,06:16:28,9.139,,,,
3244,03/09/17,07:16:28,8.817,,,,
3245,03/09/17,08:16:28,8.742,,,,
3246,03/09/17,09:16:28,9.040,,,,
3247,03/09/17,10:16:28,9.608,,,,
3248,03/09/17,11:16:28,10.320,,,,
3249,03/09/17,12:16:28,11.807,,,,
3250,03/09/17,13:16:28,12.703,,,,
3251,03/09/17,14:16:28,13.137,,,,
3252,03/09/17,15:16:28,14.433,,,,
3253,03/09/17,16:16:28,17.153,,,,
3254,03/09/17,17:16:28,19.984,,,,
3255,03/09/17,18:16:28,19.199,,,,
3256,03/09/17,19:16:28,15.533,,,,
3257,03/09/17,20:16:28,13.642,,,,
3258,03/09/17,21:16:28,12.050,,,,
3259,03/09/17,22:16:28,11.273,,,,
3260,03/09/17,23:16:28,10.980,,,,
3261,04/09/17,00:16:28,10.883,,,,
3262,04/09/17,01:16:28,10.492,,,,
3263,04/09/17,02:16:28,10.198,,,,
3264,04/09/17,03:16:28,9.805,,,,
3265,04/09/17,04:16:28,9.064,,,,
3266,04/09/17,05:16:28,8.717,,,,
3267,04/09/17,06:16:28,8.344,,,,
3268,04/09/17,07:16:28,7.970,,,,
3269,04/09/17,08:16:28,7.720,,,,
3270,04/09/17,09:16:28,8.195,,,,
3271,04/09/17,10:16:28,8.817,,,,
3272,04/09/17,11:16:28,9.386,,,,
3273,04/09/17,12:16:28,10.565,,,,
3274,04/09/17,13:16:28,11.516,,,,
3275,04/09/17,14:16:28,11.904,,,,
3276,04/09/17,15:16:28,12.243,,,,
3277,04/09/17,16:16:28,16.177,,,,
3278,04/09/17,17:16:28,19.841,,,,
3279,04/09/17,18:16:28,18.604,,,,
3280,04/09/17,19:16:28,17.391,,,,
3281,04/09/17,20:16:28,14.314,,,,
3282,04/09/17,21:16:28,12.050,,,,
3283,04/09/17,22:16:28,11.370,,,,
3284,04/09/17,23:16:28,10.858,,,,
3285,05/09/17,00:16:28,10.736,,,,
3286,05/09/17,01:16:28,10.443,,,,
3287,05/09/17,02:16:28,9.977,,,,
3288,05/09/17,03:16:28,9.805,,,,
3289,05/09/17,04:16:28,9.657,,,,
3290,05/09/17,05:16:28,9.534,,,,
3291,05/09/17,06:16:28,9.287,,,,
3292,05/09/17,07:16:28,8.941,,,,
3293,05/09/17,08:16:28,8.866,,,,
3294,05/09/17,09:16:28,9.040,,,,
3295,05/09/17,10:16:28,9.485,,,,
3296,05/09/17,11:16:28,10.345,,,,
3297,05/09/17,12:16:28,11.029,,,,
3298,05/09/17,13:16:28,11.904,,,,
3299,05/09/17,14:16:28,12.678,,,,
3300,05/09/17,15:16:28,13.618,,,,
3301,05/09/17,16:16:28,16.844,,,,
3302,05/09/17,17:16:28,19.698,,,,
3303,05/09/17,18:16:28,19.579,,,,
3304,05/09/17,19:16:28,18.271,,,,
3305,05/09/17,20:16:28,15.270,,,,
3306,05/09/17,21:16:28,13.738,,,,
3307,05/09/17,22:16:28,12.992,,,,
3308,05/09/17,23:16:28,12.534,,,,
3309,06/09/17,00:16:28,11.832,,,,
3310,06/09/17,01:16:28,11.370,,,,
3311,06/09/17,02:16:28,10.932,,,,
3312,06/09/17,03:16:28,10.736,,,,
3313,06/09/17,04:16:28,10.541,,,,
3314,06/09/17,05:16:28,10.296,,,,
3315,06/09/17,06:16:28,10.173,,,,
3316,06/09/17,07:16:28,9.952,,,,
3317,06/09/17,08:16:28,9.854,,,,
3318,06/09/17,09:16:28,10.051,,,,
3319,06/09/17,10:16:28,10.541,,,,
3320,06/09/17,11:16:28,11.346,,,,
3321,06/09/17,12:16:28,11.953,,,,
3322,06/09/17,13:16:28,12.847,,,,
3323,06/09/17,14:16:28,14.553,,,,
3324,06/09/17,15:16:28,15.533,,,,
3325,06/09/17,16:16:28,17.582,,,,
3326,06/09/17,17:16:28,17.463,,,,
3327,06/09/17,18:16:28,18.343,,,,
3328,06/09/17,19:16:28,17.510,,,,
3329,06/09/17,20:16:28,14.697,,,,
3330,06/09/17,21:16:28,13.834,,,,
3331,06/09/17,22:16:28,13.281,,,,
3332,06/09/17,23:16:28,12.823,,,,
3333,07/09/17,00:16:28,12.195,,,,
3334,07/09/17,01:16:28,11.880,,,,
3335,07/09/17,02:16:28,11.370,,,,
3336,07/09/17,03:16:28,11.029,,,,
3337,07/09/17,04:16:28,10.785,,,,
3338,07/09/17,05:16:28,10.590,,,,
3339,07/09/17,06:16:28,10.394,,,,
3340,07/09/17,07:16:28,10.124,,,,
3341,07/09/17,08:16:28,10.051,,,,
3342,07/09/17,09:16:28,10.369,,,,
3343,07/09/17,10:16:28,11.078,,,,
3344,07/09/17,11:16:28,12.147,,,,
3345,07/09/17,12:16:28,13.882,,,,
3346,07/09/17,13:16:28,14.385,,,,
3347,07/09/17,14:16:28,15.151,,,,
3348,07/09/17,15:16:28,15.772,,,,
3349,07/09/17,16:16:28,18.319,,,,
3350,07/09/17,17:16:28,19.508,,,,
3351,07/09/17,18:16:28,17.677,,,,
3352,07/09/17,19:16:28,15.939,,,,
3353,07/09/17,20:16:28,14.505,,,,
3354,07/09/17,21:16:28,13.064,,,,
3355,07/09/17,22:16:28,12.195,,,,
3356,07/09/17,23:16:28,11.637,,,,
3357,08/09/17,00:16:28,11.443,,,,
3358,08/09/17,01:16:28,11.248,,,,
3359,08/09/17,02:16:28,10.590,,,,
3360,08/09/17,03:16:28,10.222,,,,
3361,08/09/17,04:16:28,9.928,,,,
3362,08/09/17,05:16:28,9.706,,,,
3363,08/09/17,06:16:28,9.435,,,,
3364,08/09/17,07:16:28,9.114,,,,
3365,08/09/17,08:16:28,9.015,,,,
3366,08/09/17,09:16:28,9.485,,,,
3367,08/09/17,10:16:28,10.026,,,,
3368,08/09/17,11:16:28,10.541,,,,
3369,08/09/17,12:16:28,11.321,,,,
3370,08/09/17,13:16:28,12.171,,,,
3371,08/09/17,14:16:28,13.377,,,,
3372,08/09/17,15:16:28,14.026,,,,
3373,08/09/17,16:16:28,17.605,,,,
3374,08/09/17,17:16:28,20.960,,,,
3375,08/09/17,18:16:28,20.103,,,,
3376,08/09/17,19:16:28,17.701,,,,
3377,08/09/17,20:16:28,15.223,,,,
3378,08/09/17,21:16:28,13.546,,,,
3379,08/09/17,22:16:28,12.292,,,,
3380,08/09/17,23:16:28,11.783,,,,
3381,09/09/17,00:16:28,11.175,,,,
3382,09/09/17,01:16:28,10.492,,,,
3383,09/09/17,02:16:28,9.952,,,,
3384,09/09/17,03:16:28,9.509,,,,
3385,09/09/17,04:16:28,9.558,,,,
3386,09/09/17,05:16:28,9.879,,,,
3387,09/09/17,06:16:28,9.952,,,,
3388,09/09/17,07:16:28,9.188,,,,
3389,09/09/17,08:16:28,9.534,,,,
3390,09/09/17,09:16:28,10.149,,,,
3391,09/09/17,10:16:28,10.736,,,,
3392,09/09/17,11:16:28,11.005,,,,
3393,09/09/17,12:16:28,11.224,,,,
3394,09/09/17,13:16:28,11.759,,,,
3395,09/09/17,14:16:28,12.340,,,,
3396,09/09/17,15:16:28,12.823,,,,
3397,09/09/17,16:16:28,13.473,,,,
3398,09/09/17,17:16:28,14.457,,,,
3399,09/09/17,18:16:28,15.223,,,,
3400,09/09/17,19:16:28,13.762,,,,
3401,09/09/17,20:16:28,11.394,,,,
3402,09/09/17,21:16:28,10.198,,,,
3403,09/09/17,22:16:28,9.805,,,,
3404,09/09/17,23:16:28,9.583,,,,
3405,10/09/17,00:16:28,9.188,,,,
3406,10/09/17,01:16:28,8.145,,,,
3407,10/09/17,02:16:28,7.569,,,,
3408,10/09/17,03:16:28,6.839,,,,
3409,10/09/17,04:16:28,6.889,,,,
3410,10/09/17,05:16:28,6.990,,,,
3411,10/09/17,06:16:28,7.268,,,,
3412,10/09/17,07:16:28,7.343,,,,
3413,10/09/17,08:16:28,7.419,,,,
3414,10/09/17,09:16:28,7.519,,,,
3415,10/09/17,10:16:28,7.619,,,,
3416,10/09/17,11:16:28,7.970,,,,
3417,10/09/17,12:16:28,8.916,,,,
3418,10/09/17,13:16:28,9.706,,,,
3419,10/09/17,14:16:28,10.320,,,,
3420,10/09/17,15:16:28,10.761,,,,
3421,10/09/17,16:16:28,13.714,,,,
3422,10/09/17,17:16:28,16.844,,,,
3423,10/09/17,18:16:28,16.010,,,,
3424,10/09/17,19:16:28,14.960,,,,
3425,10/09/17,20:16:28,12.654,,,,
3426,10/09/17,21:16:28,10.932,,,,
3427,10/09/17,22:16:28,10.001,,,,
3428,10/09/17,23:16:28,9.410,,,,
3429,11/09/17,00:16:28,9.064,,,,
3430,11/09/17,01:16:28,9.114,,,,
3431,11/09/17,02:16:28,9.213,,,,
3432,11/09/17,03:16:28,9.435,,,,
3433,11/09/17,04:16:28,9.336,,,,
3434,11/09/17,05:16:28,8.717,,,,
3435,11/09/17,06:16:28,8.593,,,,
3436,11/09/17,07:16:28,8.419,,,,
3437,11/09/17,08:16:28,8.916,,,,
3438,11/09/17,09:16:28,9.534,,,,
3439,11/09/17,10:16:28,10.345,,,,
3440,11/09/17,11:16:28,10.834,,,,
3441,11/09/17,12:16:28,10.834,,,,
3442,11/09/17,13:16:28,11.613,,,,
3443,11/09/17,14:16:28,12.437,,,,
3444,11/09/17,15:16:28,13.088,,,,
3445,11/09/17,16:16:28,17.296,,,,
3446,11/09/17,17:16:28,20.793,,,,
3447,11/09/17,18:16:28,20.460,,,,
3448,11/09/17,19:16:28,18.913,,,,
3449,11/09/17,20:16:28,15.605,,,,
3450,11/09/17,21:16:28,13.594,,,,
3451,11/09/17,22:16:28,12.630,,,,
3452,11/09/17,23:16:28,12.195,,,,
3453,12/09/17,00:16:28,11.516,,,,
3454,12/09/17,01:16:28,11.053,,,,
3455,12/09/17,02:16:28,10.932,,,,
3456,12/09/17,03:16:28,10.394,,,,
3457,12/09/17,04:16:28,10.001,,,,
3458,12/09/17,05:16:28,9.731,,,,
3459,12/09/17,06:16:28,9.485,,,,
3460,12/09/17,07:16:28,9.213,,,,
3461,12/09/17,08:16:28,8.990,,,,
3462,12/09/17,09:16:28,8.990,,,,
3463,12/09/17,10:16:28,9.435,,,,
3464,12/09/17,11:16:28,10.001,,,,
3465,12/09/17,12:16:28,10.785,,,,
3466,12/09/17,13:16:28,11.516,,,,
3467,12/09/17,14:16:28,12.485,,,,
3468,12/09/17,15:16:28,13.305,,,,
3469,12/09/17,16:16:28,17.582,,,,
3470,12/09/17,17:16:28,21.485,,,,
3471,12/09/17,18:16:28,20.770,,,,
3472,12/09/17,19:16:28,18.913,,,,
3473,12/09/17,20:16:28,15.127,,,,
