Date,Time,Temp (°C)  #9772574,Coupler Detached  #9772574,Coupler Attached  #9772574,Host Connected  #9772574,Bad Battery  #9772574,Good Battery  #9772574,End Of File  #9772574
13/05/17,05:30:23,2.155,,,,,,
13/05/17,06:30:23,1.317,,,,,,
13/05/17,07:30:23,1.453,,,,,,
13/05/17,08:30:23,1.643,,,,,,
13/05/17,09:30:23,7.870,,,,,,
13/05/17,10:30:23,13.209,,,,,,
13/05/17,11:30:23,16.225,,,,,,
13/05/17,12:30:23,17.748,,,,,,
13/05/17,13:30:23,19.698,,,,,,
13/05/17,14:30:23,19.032,,,,,,
13/05/17,15:30:23,14.792,,,,,,
13/05/17,16:30:23,12.823,,,,,,
13/05/17,17:30:23,12.968,,,,,,
13/05/17,18:30:23,10.712,,,,,,
13/05/17,19:30:23,9.756,,,,,,
13/05/17,20:30:23,8.990,,,,,,
13/05/17,21:30:23,8.319,,,,,,
13/05/17,22:30:23,8.095,,,,,,
13/05/17,23:30:23,7.820,,,,,,
14/05/17,00:30:23,6.102,,,,,,
14/05/17,01:30:23,4.558,,,,,,
14/05/17,02:30:23,3.827,,,,,,
14/05/17,03:30:23,3.036,,,,,,
14/05/17,04:30:23,2.637,,,,,,
14/05/17,05:30:23,2.343,,,,,,
14/05/17,06:30:23,2.047,,,,,,
14/05/17,07:30:23,1.967,,,,,,
14/05/17,08:30:23,2.343,,,,,,
14/05/17,09:30:23,8.941,,,,,,
14/05/17,10:30:23,14.074,,,,,,
14/05/17,11:30:23,17.320,,,,,,
14/05/17,12:30:23,16.296,,,,,,
14/05/17,13:30:23,13.642,,,,,,
14/05/17,14:30:23,15.247,,,,,,
14/05/17,15:30:23,15.748,,,,,,
14/05/17,16:30:23,13.233,,,,,,
14/05/17,17:30:23,15.270,,,,,,
14/05/17,18:30:23,13.762,,,,,,
14/05/17,19:30:23,11.929,,,,,,
14/05/17,20:30:23,10.247,,,,,,
14/05/17,21:30:23,8.245,,,,,,
14/05/17,22:30:23,6.636,,,,,,
14/05/17,23:30:23,6.051,,,,,,
15/05/17,00:30:23,5.437,,,,,,
15/05/17,01:30:23,4.740,,,,,,
15/05/17,02:30:23,4.402,,,,,,
15/05/17,03:30:23,4.011,,,,,,
15/05/17,04:30:23,3.617,,,,,,
15/05/17,05:30:23,3.274,,,,,,
15/05/17,06:30:23,2.877,,,,,,
15/05/17,07:30:23,2.850,,,,,,
15/05/17,08:30:23,3.406,,,,,,
15/05/17,09:30:23,10.810,,,,,,
15/05/17,10:30:23,15.557,,,,,,
15/05/17,11:30:23,18.366,,,,,,
15/05/17,12:30:23,21.079,,,,,,
15/05/17,13:30:23,23.665,,,,,,
15/05/17,14:30:23,23.593,,,,,,
15/05/17,15:30:23,24.823,,,,,,
15/05/17,16:30:23,25.695,,,,,,
15/05/17,17:30:23,22.824,,,,,,
15/05/17,18:30:23,19.270,,,,,,
15/05/17,19:30:23,16.320,,,,,,
15/05/17,20:30:23,13.642,,,,,,
15/05/17,21:30:23,11.151,,,,,,
15/05/17,22:30:23,9.952,,,,,,
15/05/17,23:30:23,9.386,,,,,,
16/05/17,00:30:23,9.015,,,,,,
16/05/17,01:30:23,8.344,,,,,,
16/05/17,02:30:23,7.945,,,,,,
16/05/17,03:30:23,7.670,,,,,,
16/05/17,04:30:23,7.091,,,,,,
16/05/17,05:30:23,6.763,,,,,,
16/05/17,06:30:23,6.484,,,,,,
16/05/17,07:30:23,6.077,,,,,,
16/05/17,08:30:23,7.192,,,,,,
16/05/17,09:30:23,12.678,,,,,,
16/05/17,10:30:23,17.439,,,,,,
16/05/17,11:30:23,21.103,,,,,,
16/05/17,12:30:23,21.151,,,,,,
16/05/17,13:30:23,24.339,,,,,,
16/05/17,14:30:23,23.352,,,,,,
16/05/17,15:30:23,20.865,,,,,,
16/05/17,16:30:23,23.617,,,,,,
16/05/17,17:30:23,24.557,,,,,,
16/05/17,18:30:23,19.222,,,,,,
16/05/17,19:30:23,17.106,,,,,,
16/05/17,20:30:23,13.762,,,,,,
16/05/17,21:30:23,11.297,,,,,,
16/05/17,22:30:23,10.247,,,,,,
16/05/17,23:30:23,9.509,,,,,,
17/05/17,00:30:23,8.941,,,,,,
17/05/17,01:30:23,8.419,,,,,,
17/05/17,02:30:23,8.070,,,,,,
17/05/17,03:30:23,7.795,,,,,,
17/05/17,04:30:23,7.293,,,,,,
17/05/17,05:30:23,7.091,,,,,,
17/05/17,06:30:23,7.268,,,,,,
17/05/17,07:30:23,7.393,,,,,,
17/05/17,08:30:23,8.195,,,,,,
17/05/17,09:30:23,13.882,,,,,,
17/05/17,10:30:23,16.034,,,,,,
17/05/17,11:30:23,16.606,,,,,,
17/05/17,12:30:23,23.809,,,,,,
17/05/17,13:30:23,27.998,,,,,,
17/05/17,14:30:23,28.543,,,,,,
17/05/17,15:30:23,28.642,,,,,,
17/05/17,16:30:23,27.161,,,,,,
17/05/17,17:30:23,25.744,,,,,,
17/05/17,18:30:23,21.676,,,,,,
17/05/17,19:30:23,17.938,,,,,,
17/05/17,20:30:23,15.294,,,,,,
17/05/17,21:30:23,12.316,,,,,,
17/05/17,22:30:23,10.663,,,,,,
17/05/17,23:30:23,9.706,,,,,,
18/05/17,00:30:23,8.916,,,,,,
18/05/17,01:30:23,8.494,,,,,,
18/05/17,02:30:23,8.070,,,,,,
18/05/17,03:30:23,8.095,,,,,,
18/05/17,04:30:23,7.695,,,,,,
18/05/17,05:30:23,7.217,,,,,,
18/05/17,06:30:23,7.142,,,,,,
18/05/17,07:30:23,7.192,,,,,,
18/05/17,08:30:23,7.091,,,,,,
18/05/17,09:30:23,13.185,,,,,,
18/05/17,10:30:23,18.224,,,,,,
18/05/17,11:30:23,20.055,,,,,,
18/05/17,12:30:23,20.650,,,,,,
18/05/17,13:30:23,21.557,,,,,,
18/05/17,14:30:23,23.713,,,,,,
18/05/17,15:30:23,23.857,,,,,,
18/05/17,16:30:23,24.750,,,,,,
18/05/17,17:30:23,23.905,,,,,,
18/05/17,18:30:23,20.103,,,,,,
18/05/17,19:30:23,15.796,,,,,,
18/05/17,20:30:23,12.025,,,,,,
18/05/17,21:30:23,9.336,,,,,,
18/05/17,22:30:23,7.720,,,,,,
18/05/17,23:30:23,6.687,,,,,,
19/05/17,00:30:23,6.000,,,,,,
19/05/17,01:30:23,5.385,,,,,,
19/05/17,02:30:23,5.024,,,,,,
19/05/17,03:30:23,4.610,,,,,,
19/05/17,04:30:23,4.246,,,,,,
19/05/17,05:30:23,4.324,,,,,,
19/05/17,06:30:23,4.089,,,,,,
19/05/17,07:30:23,3.722,,,,,,
19/05/17,08:30:23,4.506,,,,,,
19/05/17,09:30:23,11.953,,,,,,
19/05/17,10:30:23,17.605,,,,,,
19/05/17,11:30:23,21.915,,,,,,
19/05/17,12:30:23,25.768,,,,,,
19/05/17,13:30:23,28.245,,,,,,
19/05/17,14:30:23,30.066,,,,,,
19/05/17,15:30:23,30.571,,,,,,
19/05/17,16:30:23,28.642,,,,,,
19/05/17,17:30:23,26.036,,,,,,
19/05/17,18:30:23,21.819,,,,,,
19/05/17,19:30:23,17.344,,,,,,
19/05/17,20:30:23,13.425,,,,,,
19/05/17,21:30:23,11.005,,,,,,
19/05/17,22:30:23,9.657,,,,,,
19/05/17,23:30:23,8.767,,,,,,
20/05/17,00:30:23,7.870,,,,,,
20/05/17,01:30:23,7.368,,,,,,
20/05/17,02:30:23,7.015,,,,,,
20/05/17,03:30:23,6.813,,,,,,
20/05/17,04:30:23,6.636,,,,,,
20/05/17,05:30:23,6.458,,,,,,
20/05/17,06:30:23,6.357,,,,,,
20/05/17,07:30:23,6.408,,,,,,
20/05/17,08:30:23,6.535,,,,,,
20/05/17,09:30:23,14.433,,,,,,
20/05/17,10:30:23,20.031,,,,,,
20/05/17,11:30:23,24.508,,,,,,
20/05/17,12:30:23,28.320,,,,,,
20/05/17,13:30:23,30.824,,,,,,
20/05/17,14:30:23,34.071,,,,,,
20/05/17,15:30:23,34.334,,,,,,
20/05/17,16:30:23,33.131,,,,,,
20/05/17,17:30:23,30.798,,,,,,
20/05/17,18:30:23,24.750,,,,,,
20/05/17,19:30:23,20.055,,,,,,
20/05/17,20:30:23,15.796,,,,,,
20/05/17,21:30:23,13.425,,,,,,
20/05/17,22:30:23,11.977,,,,,,
20/05/17,23:30:23,10.883,,,,,,
21/05/17,00:30:23,10.173,,,,,,
21/05/17,01:30:23,10.810,,,,,,
21/05/17,02:30:23,11.151,,,,,,
21/05/17,03:30:23,10.932,,,,,,
21/05/17,04:30:23,11.029,,,,,,
21/05/17,05:30:23,11.224,,,,,,
21/05/17,06:30:23,11.467,,,,,,
21/05/17,07:30:23,11.880,,,,,,
21/05/17,08:30:23,12.968,,,,,,
21/05/17,09:30:23,14.960,,,,,,
21/05/17,10:30:23,20.079,,,,,,
21/05/17,11:30:23,24.412,,,,,,
21/05/17,12:30:23,26.475,,,,,,
21/05/17,13:30:23,28.493,,,,,,
21/05/17,14:30:23,25.623,,,,,,
21/05/17,15:30:23,22.250,,,,,,
21/05/17,16:30:23,22.944,,,,,,
21/05/17,17:30:23,21.700,,,,,,
21/05/17,18:30:23,20.436,,,,,,
21/05/17,19:30:23,18.747,,,,,,
21/05/17,20:30:23,16.558,,,,,,
21/05/17,21:30:23,15.175,,,,,,
21/05/17,22:30:23,14.649,,,,,,
21/05/17,23:30:23,14.242,,,,,,
22/05/17,00:30:23,13.978,,,,,,
22/05/17,01:30:23,13.666,,,,,,
22/05/17,02:30:23,13.425,,,,,,
22/05/17,03:30:23,13.642,,,,,,
22/05/17,04:30:23,13.112,,,,,,
22/05/17,05:30:23,12.558,,,,,,
22/05/17,06:30:23,12.292,,,,,,
22/05/17,07:30:23,11.856,,,,,,
22/05/17,08:30:23,12.171,,,,,,
22/05/17,09:30:23,14.625,,,,,,
22/05/17,10:30:23,22.633,,,,,,
22/05/17,11:30:23,28.742,,,,,,
22/05/17,12:30:23,32.381,,,,,,
22/05/17,13:30:23,35.235,,,,,,
22/05/17,14:30:23,36.796,,,,,,
22/05/17,15:30:23,37.206,,,,,,
22/05/17,16:30:23,34.730,,,,,,
22/05/17,17:30:23,32.536,,,,,,
22/05/17,18:30:23,26.965,,,,,,
22/05/17,19:30:23,21.581,,,,,,
22/05/17,20:30:23,17.249,,,,,,
22/05/17,21:30:23,14.697,,,,,,
22/05/17,22:30:23,13.329,,,,,,
22/05/17,23:30:23,12.364,,,,,,
23/05/17,00:30:23,11.662,,,,,,
23/05/17,01:30:23,11.224,,,,,,
23/05/17,02:30:23,10.980,,,,,,
23/05/17,03:30:23,10.907,,,,,,
23/05/17,04:30:23,11.127,,,,,,
23/05/17,05:30:23,10.541,,,,,,
23/05/17,06:30:23,10.001,,,,,,
23/05/17,07:30:23,10.247,,,,,,
23/05/17,08:30:23,10.687,,,,,,
23/05/17,09:30:23,15.700,,,,,,
23/05/17,10:30:23,22.609,,,,,,
23/05/17,11:30:23,28.617,,,,,,
23/05/17,12:30:23,32.742,,,,,,
23/05/17,13:30:23,35.182,,,,,,
23/05/17,14:30:23,34.836,,,,,,
23/05/17,15:30:23,28.692,,,,,,
23/05/17,16:30:23,20.365,,,,,,
23/05/17,17:30:23,21.485,,,,,,
23/05/17,18:30:23,24.944,,,,,,
23/05/17,19:30:23,20.817,,,,,,
23/05/17,20:30:23,16.915,,,,,,
23/05/17,21:30:23,14.457,,,,,,
23/05/17,22:30:23,13.281,,,,,,
23/05/17,23:30:23,12.606,,,,,,
24/05/17,00:30:23,12.001,,,,,,
24/05/17,01:30:23,11.540,,,,,,
24/05/17,02:30:23,11.224,,,,,,
24/05/17,03:30:23,10.980,,,,,,
24/05/17,04:30:23,10.712,,,,,,
24/05/17,05:30:23,10.296,,,,,,
24/05/17,06:30:23,10.100,,,,,,
24/05/17,07:30:23,9.952,,,,,,
24/05/17,08:30:23,10.736,,,,,,
24/05/17,09:30:23,15.438,,,,,,
24/05/17,10:30:23,22.154,,,,,,
24/05/17,11:30:23,28.097,,,,,,
24/05/17,12:30:23,32.949,,,,,,
24/05/17,13:30:23,22.968,,,,,,
24/05/17,14:30:23,22.250,,,,,,
24/05/17,15:30:23,23.136,,,,,,
24/05/17,16:30:23,25.647,,,,,,
24/05/17,17:30:23,20.936,,,,,,
24/05/17,18:30:23,16.368,,,,,,
24/05/17,19:30:23,17.058,,,,,,
24/05/17,20:30:23,14.649,,,,,,
24/05/17,21:30:23,12.243,,,,,,
24/05/17,22:30:23,11.224,,,,,,
24/05/17,23:30:23,10.590,,,,,,
25/05/17,00:30:23,10.614,,,,,,
25/05/17,01:30:23,10.124,,,,,,
25/05/17,02:30:23,9.903,,,,,,
25/05/17,03:30:23,9.829,,,,,,
25/05/17,04:30:23,9.460,,,,,,
25/05/17,05:30:23,9.509,,,,,,
25/05/17,06:30:23,9.213,,,,,,
25/05/17,07:30:23,10.345,,,,,,
25/05/17,08:30:23,10.907,,,,,,
25/05/17,09:30:23,14.266,,,,,,
25/05/17,10:30:23,20.698,,,,,,
25/05/17,11:30:23,25.914,,,,,,
25/05/17,12:30:23,30.798,,,,,,
25/05/17,13:30:23,30.545,,,,,,
25/05/17,14:30:23,29.215,,,,,,
25/05/17,15:30:23,26.378,,,,,,
25/05/17,16:30:23,23.376,,,,,,
25/05/17,17:30:23,24.363,,,,,,
25/05/17,18:30:23,20.889,,,,,,
25/05/17,19:30:23,21.485,,,,,,
25/05/17,20:30:23,17.534,,,,,,
25/05/17,21:30:23,14.505,,,,,,
25/05/17,22:30:23,13.112,,,,,,
25/05/17,23:30:23,12.509,,,,,,
26/05/17,00:30:23,11.880,,,,,,
26/05/17,01:30:23,11.224,,,,,,
26/05/17,02:30:23,10.712,,,,,,
26/05/17,03:30:23,10.198,,,,,,
26/05/17,04:30:23,9.879,,,,,,
26/05/17,05:30:23,9.509,,,,,,
26/05/17,06:30:23,9.213,,,,,,
26/05/17,07:30:23,9.312,,,,,,
26/05/17,08:30:23,9.805,,,,,,
26/05/17,09:30:23,15.581,,,,,,
26/05/17,10:30:23,23.352,,,,,,
26/05/17,11:30:23,29.464,,,,,,
26/05/17,12:30:23,34.229,,,,,,
26/05/17,13:30:23,33.235,,,,,,
26/05/17,14:30:23,27.235,,,,,,
26/05/17,15:30:23,25.744,,,,,,
26/05/17,16:30:23,21.413,,,,,,
26/05/17,17:30:23,28.791,,,,,,
26/05/17,18:30:23,20.126,,,,,,
26/05/17,19:30:23,20.126,,,,,,
26/05/17,20:30:23,17.391,,,,,,
26/05/17,21:30:23,14.337,,,,,,
26/05/17,22:30:23,13.016,,,,,,
26/05/17,23:30:23,12.509,,,,,,
27/05/17,00:30:23,11.759,,,,,,
27/05/17,01:30:23,11.151,,,,,,
27/05/17,02:30:23,10.614,,,,,,
27/05/17,03:30:23,10.198,,,,,,
27/05/17,04:30:23,9.805,,,,,,
27/05/17,05:30:23,9.583,,,,,,
27/05/17,06:30:23,9.829,,,,,,
27/05/17,07:30:23,10.100,,,,,,
27/05/17,08:30:23,10.980,,,,,,
27/05/17,09:30:23,15.963,,,,,,
27/05/17,10:30:23,23.521,,,,,,
27/05/17,11:30:23,30.318,,,,,,
27/05/17,12:30:23,35.102,,,,,,
27/05/17,13:30:23,38.476,,,,,,
27/05/17,14:30:23,40.487,,,,,,
27/05/17,15:30:23,40.429,,,,,,
27/05/17,16:30:23,33.783,,,,,,
27/05/17,17:30:23,33.730,,,,,,
27/05/17,18:30:23,26.769,,,,,,
27/05/17,19:30:23,22.369,,,,,,
27/05/17,20:30:23,19.008,,,,,,
27/05/17,21:30:23,15.796,,,,,,
27/05/17,22:30:23,14.194,,,,,,
27/05/17,23:30:23,13.738,,,,,,
28/05/17,00:30:23,13.810,,,,,,
28/05/17,01:30:23,12.799,,,,,,
28/05/17,02:30:23,12.823,,,,,,
28/05/17,03:30:23,11.904,,,,,,
28/05/17,04:30:23,11.565,,,,,,
28/05/17,05:30:23,11.053,,,,,,
28/05/17,06:30:23,11.807,,,,,,
28/05/17,07:30:23,12.389,,,,,,
28/05/17,08:30:23,12.871,,,,,,
28/05/17,09:30:23,17.320,,,,,,
28/05/17,10:30:23,22.489,,,,,,
28/05/17,11:30:23,25.914,,,,,,
28/05/17,12:30:23,31.103,,,,,,
