station_id,month,prec
27,1968-08-01T00:00:00Z,13.1
27,1968-09-01T00:00:00Z,4.1
27,1968-10-01T00:00:00Z,0.1
27,1968-11-01T00:00:00Z,327
27,1968-12-01T00:00:00Z,360.6
27,1969-01-01T00:00:00Z,457
27,1969-02-01T00:00:00Z,246
27,1969-03-01T00:00:00Z,321.6
27,1969-04-01T00:00:00Z,75.4
27,1969-05-01T00:00:00Z,0.30000000000000004
27,1969-06-01T00:00:00Z,0.5
27,1969-07-01T00:00:00Z,0.6000000000000001
27,1969-08-01T00:00:00Z,0
27,1969-09-01T00:00:00Z,88.2
27,1969-10-01T00:00:00Z,102.6
27,1969-11-01T00:00:00Z,201.4
27,1969-12-01T00:00:00Z,115.8
27,1970-01-01T00:00:00Z,537.5
27,1970-02-01T00:00:00Z,7
27,1970-03-01T00:00:00Z,136.9
27,1970-04-01T00:00:00Z,63.800000000000004
27,1970-05-01T00:00:00Z,34.6
27,1970-06-01T00:00:00Z,60.4
27,1970-07-01T00:00:00Z,0
27,1970-08-01T00:00:00Z,0.2
27,1970-09-01T00:00:00Z,0.5
27,1970-10-01T00:00:00Z,27.5
27,1970-11-01T00:00:00Z,115.7
27,1970-12-01T00:00:00Z,44.8
27,1971-01-01T00:00:00Z,382.2
27,1971-02-01T00:00:00Z,31.9
27,1971-03-01T00:00:00Z,186
27,1971-04-01T00:00:00Z,153.7
27,1971-05-01T00:00:00Z,147.6
27,1971-06-01T00:00:00Z,34.9
27,1971-07-01T00:00:00Z,13.1
27,1971-08-01T00:00:00Z,0.30000000000000004
27,1971-09-01T00:00:00Z,15.4
27,1971-10-01T00:00:00Z,0.2
27,1971-11-01T00:00:00Z,100.9
27,1971-12-01T00:00:00Z,62.4
27,1972-01-01T00:00:00Z,120.4
27,1972-02-01T00:00:00Z,172
27,1972-03-01T00:00:00Z,139.6
27,1972-04-01T00:00:00Z,43.6
27,1972-05-01T00:00:00Z,78.6
27,1972-06-01T00:00:00Z,56.2
27,1972-07-01T00:00:00Z,0
27,1972-08-01T00:00:00Z,4
27,1972-09-01T00:00:00Z,112.7
27,1972-10-01T00:00:00Z,296.9
27,1972-11-01T00:00:00Z,53.4
27,1972-12-01T00:00:00Z,87.4
27,1973-01-01T00:00:00Z,239.29999999999998
27,1973-02-01T00:00:00Z,55.4
27,1973-03-01T00:00:00Z,123.7
27,1973-04-01T00:00:00Z,32.6
27,1973-05-01T00:00:00Z,139.5
27,1973-06-01T00:00:00Z,18.299999999999997
27,1973-07-01T00:00:00Z,0
27,1973-08-01T00:00:00Z,4.2
27,1973-09-01T00:00:00Z,0
27,1973-10-01T00:00:00Z,165.6
27,1973-11-01T00:00:00Z,50.5
27,1973-12-01T00:00:00Z,172.5
27,1974-01-01T00:00:00Z,115.5
27,1974-02-01T00:00:00Z,324.7
27,1974-03-01T00:00:00Z,61.699999999999996
27,1974-04-01T00:00:00Z,222
27,1974-05-01T00:00:00Z,106.2
27,1974-06-01T00:00:00Z,51.8
27,1974-07-01T00:00:00Z,3.5
27,1974-08-01T00:00:00Z,0
27,1974-09-01T00:00:00Z,0.30000000000000004
27,1974-10-01T00:00:00Z,73.3
27,1974-11-01T00:00:00Z,57
27,1974-12-01T00:00:00Z,2.3
31,1961-01-01T00:00:00Z,19.6
31,1961-02-01T00:00:00Z,0
31,1961-03-01T00:00:00Z,21
31,1961-04-01T00:00:00Z,47.1
31,1961-05-01T00:00:00Z,13.7
31,1961-06-01T00:00:00Z,44
31,1961-07-01T00:00:00Z,0
31,1961-09-01T00:00:00Z,30
31,1961-10-01T00:00:00Z,10
31,1961-11-01T00:00:00Z,186
31,1961-12-01T00:00:00Z,232
31,1962-03-01T00:00:00Z,97.8
31,1962-04-01T00:00:00Z,112.2
31,1962-05-01T00:00:00Z,63.099999999999994
31,1962-06-01T00:00:00Z,9
31,1962-10-01T00:00:00Z,130.1
31,1962-11-01T00:00:00Z,59
31,1962-12-01T00:00:00Z,227.2
31,1963-01-01T00:00:00Z,176.9
31,1963-02-01T00:00:00Z,168.7
31,1963-03-01T00:00:00Z,36.4
31,1963-04-01T00:00:00Z,60.6
31,1963-05-01T00:00:00Z,187.2
31,1963-06-01T00:00:00Z,10.200000000000001
31,1963-07-01T00:00:00Z,30.5
31,1963-08-01T00:00:00Z,6
31,1963-09-01T00:00:00Z,46.6
31,1963-10-01T00:00:00Z,30.7
31,1963-11-01T00:00:00Z,139
31,1963-12-01T00:00:00Z,377.3
31,1964-01-01T00:00:00Z,13.200000000000001
31,1964-02-01T00:00:00Z,159.1
31,1964-03-01T00:00:00Z,111
31,1964-04-01T00:00:00Z,31.5
31,1964-05-01T00:00:00Z,4.699999999999999
31,1964-06-01T00:00:00Z,46.599999999999994
31,1964-07-01T00:00:00Z,0
31,1964-09-01T00:00:00Z,0.6
31,1964-10-01T00:00:00Z,1.2
31,1964-11-01T00:00:00Z,114.7
31,1964-12-01T00:00:00Z,93.8
31,1965-01-01T00:00:00Z,76.9
31,1965-02-01T00:00:00Z,99.1
31,1965-03-01T00:00:00Z,149.3
31,1965-04-01T00:00:00Z,51.1
31,1965-05-01T00:00:00Z,0.4
31,1965-06-01T00:00:00Z,24.1
31,1965-07-01T00:00:00Z,0
31,1965-08-01T00:00:00Z,0.2
31,1965-09-01T00:00:00Z,134.29999999999998
31,1965-10-01T00:00:00Z,131.5
31,1965-11-01T00:00:00Z,112.3
31,1965-12-01T00:00:00Z,22.8
31,1966-01-01T00:00:00Z,27
31,1966-02-01T00:00:00Z,217.1
31,1966-03-01T00:00:00Z,1.8
31,1966-04-01T00:00:00Z,37.5
31,1966-05-01T00:00:00Z,28.9
31,1966-06-01T00:00:00Z,7.6
31,1966-07-01T00:00:00Z,0
31,1966-08-01T00:00:00Z,0.1
31,1966-09-01T00:00:00Z,56.2
31,1966-10-01T00:00:00Z,105.9
31,1966-11-01T00:00:00Z,52.8
31,1966-12-01T00:00:00Z,0.1
31,1967-01-01T00:00:00Z,55.7
31,1967-02-01T00:00:00Z,138.6
31,1967-03-01T00:00:00Z,46
31,1967-04-01T00:00:00Z,78.2
31,1967-05-01T00:00:00Z,14.5
31,1967-07-01T00:00:00Z,0
31,1967-09-01T00:00:00Z,11.1
31,1967-10-01T00:00:00Z,37.9
31,1967-11-01T00:00:00Z,144.7
31,1967-12-01T00:00:00Z,0
31,1968-01-01T00:00:00Z,11.7
31,1968-02-01T00:00:00Z,174.7
31,1968-03-01T00:00:00Z,121
31,1968-04-01T00:00:00Z,77.7
31,1968-05-01T00:00:00Z,9.299999999999999
31,1968-06-01T00:00:00Z,14
31,1968-07-01T00:00:00Z,0.2
31,1968-08-01T00:00:00Z,5.6
31,1968-09-01T00:00:00Z,0.1
31,1968-10-01T00:00:00Z,0
31,1968-11-01T00:00:00Z,108.5
31,1968-12-01T00:00:00Z,104.3
31,1969-01-01T00:00:00Z,202.8
31,1969-02-01T00:00:00Z,311
31,1969-03-01T00:00:00Z,112.8
31,1969-04-01T00:00:00Z,67.7
31,1969-05-01T00:00:00Z,102.6
31,1969-06-01T00:00:00Z,25
31,1969-07-01T00:00:00Z,0.5
31,1969-08-01T00:00:00Z,2.5
31,1969-09-01T00:00:00Z,18
31,1969-10-01T00:00:00Z,190.4
31,1969-11-01T00:00:00Z,145.1
31,1969-12-01T00:00:00Z,32
31,1970-01-01T00:00:00Z,461.2
31,1970-02-01T00:00:00Z,0
31,1970-03-01T00:00:00Z,85.89999999999999
31,1970-04-01T00:00:00Z,20.7
31,1970-05-01T00:00:00Z,13.8
31,1970-07-01T00:00:00Z,0
31,1970-09-01T00:00:00Z,0.2
31,1970-12-01T00:00:00Z,207.2
31,1971-01-01T00:00:00Z,84.9
31,1971-02-01T00:00:00Z,4.3
31,1971-03-01T00:00:00Z,58.8
31,1971-04-01T00:00:00Z,203.2
31,1971-05-01T00:00:00Z,41.6
31,1971-06-01T00:00:00Z,14.5
31,1971-07-01T00:00:00Z,0
31,1971-08-01T00:00:00Z,3
31,1971-09-01T00:00:00Z,51.1
31,1971-10-01T00:00:00Z,18.3
31,1971-11-01T00:00:00Z,64
31,1971-12-01T00:00:00Z,97.2
31,1972-01-01T00:00:00Z,114
31,1972-02-01T00:00:00Z,77
31,1972-03-01T00:00:00Z,80
31,1972-04-01T00:00:00Z,25
31,1972-05-01T00:00:00Z,85
31,1972-06-01T00:00:00Z,5.2
31,1972-07-01T00:00:00Z,0
31,1972-09-01T00:00:00Z,42.9
31,1972-10-01T00:00:00Z,167
31,1972-11-01T00:00:00Z,46.3
31,1972-12-01T00:00:00Z,26.6
31,1973-01-01T00:00:00Z,51
31,1973-02-01T00:00:00Z,48.2
31,1973-03-01T00:00:00Z,50.6
31,1973-04-01T00:00:00Z,14
31,1973-05-01T00:00:00Z,31.7
31,1973-06-01T00:00:00Z,25.3
31,1973-07-01T00:00:00Z,0
31,1973-08-01T00:00:00Z,7.8
31,1973-09-01T00:00:00Z,0
31,1973-10-01T00:00:00Z,210
31,1973-11-01T00:00:00Z,74.4
31,1973-12-01T00:00:00Z,216.4
31,1974-01-01T00:00:00Z,17.2
31,1974-02-01T00:00:00Z,64.6
31,1974-03-01T00:00:00Z,78.9
31,1974-04-01T00:00:00Z,91.5
31,1974-05-01T00:00:00Z,0.7
31,1974-06-01T00:00:00Z,29.1
31,1974-07-01T00:00:00Z,0
31,1974-08-01T00:00:00Z,0.8
31,1974-09-01T00:00:00Z,12.6
31,1974-10-01T00:00:00Z,76.1
31,1974-11-01T00:00:00Z,20.2
31,1974-12-01T00:00:00Z,0
31,1975-01-01T00:00:00Z,58.1
31,1975-02-01T00:00:00Z,57.6
31,1975-03-01T00:00:00Z,105.5
31,1975-04-01T00:00:00Z,65
31,1975-05-01T00:00:00Z,34
31,1975-06-01T00:00:00Z,50.7
31,1975-07-01T00:00:00Z,0
31,1975-09-01T00:00:00Z,24.5
31,1975-10-01T00:00:00Z,0
31,1975-11-01T00:00:00Z,21.5
31,1975-12-01T00:00:00Z,97.9
31,1976-01-01T00:00:00Z,65.5
31,1976-02-01T00:00:00Z,31.5
31,1976-03-01T00:00:00Z,30
31,1976-04-01T00:00:00Z,179.9
31,1976-05-01T00:00:00Z,67
31,1976-06-01T00:00:00Z,66.1
31,1976-07-01T00:00:00Z,10.5
31,1976-08-01T00:00:00Z,0
31,1976-09-01T00:00:00Z,20.2
31,1976-10-01T00:00:00Z,88.5
31,1976-11-01T00:00:00Z,7.5
31,1976-12-01T00:00:00Z,243.9
31,1977-01-01T00:00:00Z,132.5
31,1977-02-01T00:00:00Z,20.5
31,1977-03-01T00:00:00Z,10
31,1977-04-01T00:00:00Z,4
31,1977-05-01T00:00:00Z,4.5
31,1977-06-01T00:00:00Z,10
31,1977-07-01T00:00:00Z,10.5
31,1977-08-01T00:00:00Z,5
31,1977-09-01T00:00:00Z,0
31,1977-10-01T00:00:00Z,109.2
31,1977-11-01T00:00:00Z,105.5
31,1977-12-01T00:00:00Z,99.7
31,1978-01-01T00:00:00Z,19.9
31,1978-02-01T00:00:00Z,210.3
31,1978-03-01T00:00:00Z,42.4
31,1978-04-01T00:00:00Z,95.7
31,1978-05-01T00:00:00Z,55.9
31,1978-06-01T00:00:00Z,20.4
31,1978-07-01T00:00:00Z,1.4000000000000001
31,1978-08-01T00:00:00Z,0.9
31,1978-09-01T00:00:00Z,0
31,1978-10-01T00:00:00Z,13.8
31,1978-11-01T00:00:00Z,121.6
31,1978-12-01T00:00:00Z,121.6
31,1979-01-01T00:00:00Z,305.1
31,1979-02-01T00:00:00Z,146.5
31,1979-03-01T00:00:00Z,70
31,1979-04-01T00:00:00Z,33
31,1979-05-01T00:00:00Z,10
31,1979-06-01T00:00:00Z,3
31,1979-07-01T00:00:00Z,21
31,1979-08-01T00:00:00Z,0
31,1979-09-01T00:00:00Z,45.2
31,1979-10-01T00:00:00Z,195.2
31,1979-11-01T00:00:00Z,0
31,1980-01-01T00:00:00Z,51.9
31,1980-02-01T00:00:00Z,56.8
31,1980-03-01T00:00:00Z,83.4
31,1980-04-01T00:00:00Z,30.9
31,1980-05-01T00:00:00Z,40.5
31,1980-06-01T00:00:00Z,48.8
31,1980-07-01T00:00:00Z,0
31,1980-08-01T00:00:00Z,4.3
31,1980-09-01T00:00:00Z,18
31,1980-10-01T00:00:00Z,16.9
31,1980-11-01T00:00:00Z,110.2
31,1980-12-01T00:00:00Z,0
31,1981-02-01T00:00:00Z,0.2
31,1981-03-01T00:00:00Z,68
31,1981-05-01T00:00:00Z,21.4
31,1981-07-01T00:00:00Z,0
31,1981-11-01T00:00:00Z,0
31,1982-02-01T00:00:00Z,43.3
31,1982-03-01T00:00:00Z,85.6
31,1982-04-01T00:00:00Z,54.8
31,1982-05-01T00:00:00Z,30
31,1982-08-01T00:00:00Z,10.399999999999999
31,1982-09-01T00:00:00Z,0
31,1982-10-01T00:00:00Z,28
31,1982-11-01T00:00:00Z,331.1
31,1982-12-01T00:00:00Z,1
31,1983-01-01T00:00:00Z,0
31,1983-02-01T00:00:00Z,54.5
31,1983-03-01T00:00:00Z,16
31,1983-04-01T00:00:00Z,5
31,1983-05-01T00:00:00Z,4.5
31,1983-06-01T00:00:00Z,2
31,1983-07-01T00:00:00Z,0
31,1983-08-01T00:00:00Z,7.5
31,1983-09-01T00:00:00Z,0.3
31,1983-10-01T00:00:00Z,4
31,1983-11-01T00:00:00Z,321.1
31,1983-12-01T00:00:00Z,189.2
31,1984-01-01T00:00:00Z,3.5
31,1984-02-01T00:00:00Z,58.4
31,1984-03-01T00:00:00Z,57.9
31,1984-04-01T00:00:00Z,52.3
31,1984-05-01T00:00:00Z,149.8
31,1984-06-01T00:00:00Z,32.7
31,1984-07-01T00:00:00Z,0
31,1984-08-01T00:00:00Z,0
31,1984-09-01T00:00:00Z,5.5
31,1984-10-01T00:00:00Z,0
31,1984-11-01T00:00:00Z,181.1
31,1984-12-01T00:00:00Z,0
31,1985-01-01T00:00:00Z,53.6
31,1985-02-01T00:00:00Z,136.1
31,1985-03-01T00:00:00Z,6.8
31,1985-04-01T00:00:00Z,26.9
31,1985-05-01T00:00:00Z,66.60000000000001
31,1985-06-01T00:00:00Z,9.5
31,1985-07-01T00:00:00Z,0
31,1985-09-01T00:00:00Z,20.4
31,1985-10-01T00:00:00Z,6.3
31,1985-11-01T00:00:00Z,132.2
31,1985-12-01T00:00:00Z,13.9
31,1986-01-01T00:00:00Z,45.9
31,1986-02-01T00:00:00Z,100.6
31,1986-03-01T00:00:00Z,73.39999999999999
31,1986-04-01T00:00:00Z,39.1
31,1986-05-01T00:00:00Z,1.2
31,1986-06-01T00:00:00Z,38.1
31,1986-07-01T00:00:00Z,14.7
31,1986-08-01T00:00:00Z,0.1
31,1986-09-01T00:00:00Z,20.5
31,1986-10-01T00:00:00Z,122.60000000000001
31,1986-11-01T00:00:00Z,50
31,1986-12-01T00:00:00Z,17.5
31,1987-01-01T00:00:00Z,236.70000000000002
31,1987-02-01T00:00:00Z,38
31,1987-03-01T00:00:00Z,3.6
31,1987-04-01T00:00:00Z,38.6
31,1987-05-01T00:00:00Z,14.2
31,1987-06-01T00:00:00Z,5.6
31,1987-07-01T00:00:00Z,8
31,1987-08-01T00:00:00Z,25
31,1987-10-01T00:00:00Z,47.9
31,1988-01-01T00:00:00Z,108.7
31,1988-02-01T00:00:00Z,58.900000000000006
31,1988-03-01T00:00:00Z,10
31,1988-04-01T00:00:00Z,56.1
31,1988-05-01T00:00:00Z,23.8
31,1988-06-01T00:00:00Z,26.3
31,1988-07-01T00:00:00Z,0
31,1988-08-01T00:00:00Z,0
31,1988-09-01T00:00:00Z,0
31,1988-10-01T00:00:00Z,104.9
31,1988-11-01T00:00:00Z,45.4
31,1988-12-01T00:00:00Z,0.8
31,1989-01-01T00:00:00Z,38.3
31,1989-06-01T00:00:00Z,22.2
31,1990-01-01T00:00:00Z,53.1
31,1990-02-01T00:00:00Z,0
31,1990-03-01T00:00:00Z,67.5
31,1990-04-01T00:00:00Z,130.2
31,1990-05-01T00:00:00Z,38
31,1990-06-01T00:00:00Z,0
31,1990-09-01T00:00:00Z,31.2
31,1990-10-01T00:00:00Z,124.2
31,1990-11-01T00:00:00Z,34.5
31,1990-12-01T00:00:00Z,66.4
31,1991-01-01T00:00:00Z,23
31,1991-02-01T00:00:00Z,63.1
31,1991-03-01T00:00:00Z,109.7
31,1991-04-01T00:00:00Z,21.7
31,1991-05-01T00:00:00Z,13.5
31,1991-06-01T00:00:00Z,21.6
31,1991-07-01T00:00:00Z,0
31,1991-08-01T00:00:00Z,5
31,1991-09-01T00:00:00Z,51
31,1991-10-01T00:00:00Z,88.4
31,1991-11-01T00:00:00Z,17.3
31,1991-12-01T00:00:00Z,21.1
31,1992-01-01T00:00:00Z,18
31,1992-02-01T00:00:00Z,89.5
31,1992-03-01T00:00:00Z,63.1
31,1992-04-01T00:00:00Z,34
31,1992-05-01T00:00:00Z,11
31,1992-06-01T00:00:00Z,111.3
31,1992-07-01T00:00:00Z,24
31,1992-08-01T00:00:00Z,0
31,1992-09-01T00:00:00Z,17
31,1992-10-01T00:00:00Z,164
31,1992-12-01T00:00:00Z,12.5
31,1993-01-01T00:00:00Z,16
31,1993-02-01T00:00:00Z,70.3
31,1993-03-01T00:00:00Z,76
31,1993-04-01T00:00:00Z,46
31,1993-05-01T00:00:00Z,42
31,1993-06-01T00:00:00Z,0
31,1993-07-01T00:00:00Z,0
31,1993-08-01T00:00:00Z,0
31,1993-09-01T00:00:00Z,0
31,1993-10-01T00:00:00Z,99.7
31,1993-11-01T00:00:00Z,85.2
31,1993-12-01T00:00:00Z,0
31,1994-01-01T00:00:00Z,59
31,1994-03-01T00:00:00Z,15
31,1994-04-01T00:00:00Z,32.2
31,1994-05-01T00:00:00Z,11.1
31,1994-06-01T00:00:00Z,6
31,1994-07-01T00:00:00Z,0
31,1994-08-01T00:00:00Z,0
31,1994-09-01T00:00:00Z,22.5
31,1994-10-01T00:00:00Z,70.5
31,1994-11-01T00:00:00Z,50
31,1994-12-01T00:00:00Z,0
31,1995-01-01T00:00:00Z,21.5
31,1995-02-01T00:00:00Z,4.5
31,1995-03-01T00:00:00Z,13.8
31,1995-04-01T00:00:00Z,1.7
31,1995-05-01T00:00:00Z,10
31,1995-06-01T00:00:00Z,19.9
31,1995-07-01T00:00:00Z,0
31,1995-08-01T00:00:00Z,31.5
31,1995-09-01T00:00:00Z,10.7
31,1995-10-01T00:00:00Z,3
31,1995-11-01T00:00:00Z,88.5
31,1995-12-01T00:00:00Z,201
31,1996-01-01T00:00:00Z,438.5
31,1996-02-01T00:00:00Z,68.2
31,1996-03-01T00:00:00Z,49
31,1996-04-01T00:00:00Z,34.6
31,1996-05-01T00:00:00Z,104.3
31,1996-06-01T00:00:00Z,10
31,1996-07-01T00:00:00Z,12.5
31,1996-08-01T00:00:00Z,110
31,1996-09-01T00:00:00Z,34.4
31,1996-10-01T00:00:00Z,0
31,1996-11-01T00:00:00Z,316.5
31,1996-12-01T00:00:00Z,438.8
31,1997-01-01T00:00:00Z,263.6
31,1997-02-01T00:00:00Z,0
31,1997-03-01T00:00:00Z,7.4
31,1997-04-01T00:00:00Z,50.6
31,1997-05-01T00:00:00Z,19.5
31,1997-06-01T00:00:00Z,10
31,1997-07-01T00:00:00Z,0
31,1997-08-01T00:00:00Z,2
31,1997-10-01T00:00:00Z,29
31,1997-11-01T00:00:00Z,122.6
31,1997-12-01T00:00:00Z,257.4
31,1998-01-01T00:00:00Z,54.5
31,1998-02-01T00:00:00Z,150.5
31,1998-03-01T00:00:00Z,34.5
31,1998-04-01T00:00:00Z,2
31,1998-05-01T00:00:00Z,101.8
31,1998-06-01T00:00:00Z,9.6
31,1998-07-01T00:00:00Z,0
31,1998-08-01T00:00:00Z,2.9
31,1998-10-01T00:00:00Z,0
31,1998-11-01T00:00:00Z,2.5
31,1998-12-01T00:00:00Z,57.7
31,1999-01-01T00:00:00Z,70
31,1999-02-01T00:00:00Z,36.8
31,1999-03-01T00:00:00Z,55
31,1999-04-01T00:00:00Z,2
31,1999-05-01T00:00:00Z,3.4000000000000004
31,1999-06-01T00:00:00Z,2
31,1999-07-01T00:00:00Z,0
31,1999-08-01T00:00:00Z,0
31,1999-09-01T00:00:00Z,58
31,1999-10-01T00:00:00Z,219
31,1999-11-01T00:00:00Z,62.2
31,1999-12-01T00:00:00Z,56.3
31,2000-01-01T00:00:00Z,32.2
31,2000-02-01T00:00:00Z,0
31,2000-03-01T00:00:00Z,13
31,2000-04-01T00:00:00Z,159.8
31,2000-05-01T00:00:00Z,135.5
31,2000-06-01T00:00:00Z,0
31,2000-07-01T00:00:00Z,0
31,2000-08-01T00:00:00Z,0
31,2000-10-01T00:00:00Z,98.2
31,2000-11-01T00:00:00Z,17.9
31,2000-12-01T00:00:00Z,319
31,2001-01-01T00:00:00Z,66.5
31,2001-02-01T00:00:00Z,38.2
31,2001-03-01T00:00:00Z,82.7
31,2001-04-01T00:00:00Z,0
31,2001-05-01T00:00:00Z,41.5
31,2001-06-01T00:00:00Z,1
31,2001-07-01T00:00:00Z,1.5
31,2001-08-01T00:00:00Z,0
31,2001-09-01T00:00:00Z,70.1
31,2001-10-01T00:00:00Z,130.3
31,2001-11-01T00:00:00Z,68
31,2001-12-01T00:00:00Z,89.2
31,2002-01-01T00:00:00Z,16
31,2002-02-01T00:00:00Z,1.6
31,2002-03-01T00:00:00Z,105.5
31,2002-04-01T00:00:00Z,87.2
31,2002-05-01T00:00:00Z,19.6
31,2002-06-01T00:00:00Z,10
31,2002-07-01T00:00:00Z,8
31,2002-08-01T00:00:00Z,11.5
31,2002-09-01T00:00:00Z,27.3
31,2002-10-01T00:00:00Z,27.900000000000002
31,2003-01-01T00:00:00Z,51.2
31,2003-02-01T00:00:00Z,126.2
31,2003-03-01T00:00:00Z,105
31,2003-04-01T00:00:00Z,66.3
31,2003-05-01T00:00:00Z,8.4
31,2003-06-01T00:00:00Z,0
31,2003-07-01T00:00:00Z,0
31,2003-08-01T00:00:00Z,1.2
31,2003-09-01T00:00:00Z,6.9
31,2003-10-01T00:00:00Z,182
31,2003-11-01T00:00:00Z,96
31,2003-12-01T00:00:00Z,107.4
31,2004-01-01T00:00:00Z,1.5
31,2004-02-01T00:00:00Z,120
31,2004-03-01T00:00:00Z,115.5
31,2004-04-01T00:00:00Z,123.5
31,2004-05-01T00:00:00Z,176
31,2004-06-01T00:00:00Z,12.5
31,2004-07-01T00:00:00Z,24.5
31,2004-10-01T00:00:00Z,25
31,2004-11-01T00:00:00Z,0
31,2004-12-01T00:00:00Z,90
31,2005-01-01T00:00:00Z,0
31,2005-02-01T00:00:00Z,123
31,2005-03-01T00:00:00Z,81.5
31,2005-04-01T00:00:00Z,0
31,2005-05-01T00:00:00Z,4
31,2005-06-01T00:00:00Z,2
31,2005-07-01T00:00:00Z,0
31,2005-08-01T00:00:00Z,6.5
31,2005-09-01T00:00:00Z,3
31,2005-10-01T00:00:00Z,42
31,2005-11-01T00:00:00Z,22.7
31,2005-12-01T00:00:00Z,15.9
31,2006-01-01T00:00:00Z,136.5
31,2006-02-01T00:00:00Z,55.3
31,2006-03-01T00:00:00Z,66
31,2006-04-01T00:00:00Z,62
31,2006-05-01T00:00:00Z,54.7
31,2006-06-01T00:00:00Z,2.3
31,2006-07-01T00:00:00Z,1.5
31,2006-08-01T00:00:00Z,3
31,2006-09-01T00:00:00Z,40.5
31,2006-10-01T00:00:00Z,15.7
31,2006-11-01T00:00:00Z,93.4
31,2006-12-01T00:00:00Z,47.5
31,2007-01-01T00:00:00Z,22.5
31,2007-02-01T00:00:00Z,51.2
31,2007-03-01T00:00:00Z,41.8
31,2007-04-01T00:00:00Z,86.7
31,2007-05-01T00:00:00Z,57.7
31,2007-06-01T00:00:00Z,0
31,2007-07-01T00:00:00Z,0
31,2007-08-01T00:00:00Z,7.5
31,2007-09-01T00:00:00Z,74
31,2007-10-01T00:00:00Z,50.8
31,2007-11-01T00:00:00Z,55.7
31,2007-12-01T00:00:00Z,27.8
31,2009-01-01T00:00:00Z,52
31,2009-02-01T00:00:00Z,197.5
31,2010-01-01T00:00:00Z,220
31,2010-02-01T00:00:00Z,367.5
31,2010-03-01T00:00:00Z,189.5
31,2010-04-01T00:00:00Z,43.5
31,2010-05-01T00:00:00Z,3.5
31,2010-06-01T00:00:00Z,24
31,2010-07-01T00:00:00Z,4
31,2010-08-01T00:00:00Z,2.5
31,2010-09-01T00:00:00Z,36
31,2010-10-01T00:00:00Z,51
31,2010-11-01T00:00:00Z,192
31,2010-12-01T00:00:00Z,391
31,2012-01-01T00:00:00Z,15.5
31,2012-02-01T00:00:00Z,13
31,2012-03-01T00:00:00Z,32.5
31,2012-04-01T00:00:00Z,29
31,2012-05-01T00:00:00Z,8
